country_name,country_iso2,week,category,weekly_rank,show_title,season_title,imdb_tconst
Colombia,CO,2023-08-20,Films,7,"Good Luck to You, Leo Grande",,tt13352968
Colombia,CO,2023-08-20,TV,7,A Perfect Story,1.0,tt23183618
Colombia,CO,2023-08-20,Films,8,Paradise,,tt20723232
Colombia,CO,2023-08-20,TV,8,Ballers,2.0,tt2891574
Colombia,CO,2023-08-20,Films,9,What Men Want,,tt37460462
Colombia,CO,2023-08-20,TV,9,Demon Slayer: Kimetsu no Yaiba,1.0,tt9335498
Colombia,CO,2023-08-20,Films,10,Clifford the Big Red Dog,,tt2397461
Colombia,CO,2023-08-20,TV,10,My Happy Marriage,1.0,tt19869172
Colombia,CO,2023-08-27,Films,1,Heart of Stone,,tt7054114
Colombia,CO,2023-08-27,TV,1,Who is Erin Carter?,1.0,tt18075020
Colombia,CO,2023-08-27,Films,2,The Monkey King,,tt1867084
Colombia,CO,2023-08-27,TV,2,DEPP V HEARD,1.0,tt27541298
Colombia,CO,2023-08-27,Films,3,Street Kings,,tt0421073
Colombia,CO,2023-08-27,TV,3,Mask Girl,1.0,tt26258200
Colombia,CO,2023-08-27,Films,4,Half Brothers,,tt27499027
Colombia,CO,2023-08-27,TV,4,Ragnarok,3.0,tt9251798
Colombia,CO,2023-08-27,Films,5,You Are So Not Invited to My Bat Mitzvah,,tt21276878
Colombia,CO,2023-08-27,TV,5,Destined with You,1.0,tt27974068
Colombia,CO,2023-08-27,Films,6,On the Line,,tt8309896
Colombia,CO,2023-08-27,TV,6,Painkiller,1.0,tt27590075
Colombia,CO,2023-08-27,Films,7,The Boss Baby,,tt3874544
Colombia,CO,2023-08-27,TV,7,King the Land,1.0,tt26693803
Colombia,CO,2023-08-27,Films,8,Monte Carlo,,tt13409504
Colombia,CO,2023-08-27,TV,8,Baki Hanma,2.0,tt13357140
Colombia,CO,2023-08-27,Films,9,Rumble,,tt8337158
Colombia,CO,2023-08-27,TV,9,The Chosen One,1.0,tt14569316
Colombia,CO,2023-08-27,Films,10,A Life Too Short: The Isabella Nardoni Case,,tt28552695
Colombia,CO,2023-08-27,TV,10,Ballers,1.0,tt2891574
Colombia,CO,2023-09-03,Films,1,You Are So Not Invited to My Bat Mitzvah,,tt21276878
Colombia,CO,2023-09-03,TV,1,ONE PIECE,1.0,tt11737520
Colombia,CO,2023-09-03,Films,2,On the Line,,tt8309896
Colombia,CO,2023-09-03,TV,2,Who is Erin Carter?,1.0,tt18075020
Colombia,CO,2023-09-03,Films,3,Out of Death,,tt12528166
Colombia,CO,2023-09-03,TV,3,Ragnarok,3.0,tt9251798
Colombia,CO,2023-09-03,Films,4,The Great Seduction,,tt14542504
Colombia,CO,2023-09-03,TV,4,Live to 100: Secrets of the Blue Zones,1.0,tt28523129
Colombia,CO,2023-09-03,Films,5,The Boss Baby,,tt3874544
Colombia,CO,2023-09-03,TV,5,Destined with You,1.0,tt27974068
Colombia,CO,2023-09-03,Films,6,Choose Love,,tt19267924
Colombia,CO,2023-09-03,TV,6,King the Land,1.0,tt26693803
Colombia,CO,2023-09-03,Films,7,Heart of Stone,,tt7054114
Colombia,CO,2023-09-03,TV,7,Baki Hanma,2.0,tt13357140
Colombia,CO,2023-09-03,Films,8,Killer Book Club,,tt14129806
Colombia,CO,2023-09-03,TV,8,Mask Girl,1.0,tt26258200
Colombia,CO,2023-09-03,Films,9,The Monkey King,,tt1867084
Colombia,CO,2023-09-03,TV,9,Ragnarok,2.0,tt9251798
Colombia,CO,2023-09-03,Films,10,A Day and a Half,,tt20414642
Colombia,CO,2023-09-03,TV,10,Ragnarok,1.0,tt9251798
Colombia,CO,2023-09-10,Films,1,You Are So Not Invited to My Bat Mitzvah,,tt21276878
Colombia,CO,2023-09-10,TV,1,ONE PIECE,1.0,tt11737520
Colombia,CO,2023-09-10,Films,2,Scream,,tt29252583
Colombia,CO,2023-09-10,TV,2,Dear Child,1.0,tt20863760
Colombia,CO,2023-09-10,Films,3,Out of Death,,tt12528166
Colombia,CO,2023-09-10,TV,3,Who is Erin Carter?,1.0,tt18075020
Colombia,CO,2023-09-10,Films,4,A Day and a Half,,tt20414642
Colombia,CO,2023-09-10,TV,4,Burning Body,1.0,tt22073352
Colombia,CO,2023-09-10,Films,5,Choose Love,,tt19267924
Colombia,CO,2023-09-10,TV,5,Virgin River,5.0,tt9077530
Colombia,CO,2023-09-10,Films,6,The Croods,,tt0481499
Colombia,CO,2023-09-10,TV,6,Destined with You,1.0,tt27974068
Colombia,CO,2023-09-10,Films,7,Happy Ending,,tt11609746
Colombia,CO,2023-09-10,TV,7,Live to 100: Secrets of the Blue Zones,1.0,tt28523129
Colombia,CO,2023-09-10,Films,8,The Great Seduction,,tt14542504
Colombia,CO,2023-09-10,TV,8,Ragnarok,3.0,tt9251798
Colombia,CO,2023-09-10,Films,9,The Boss Baby,,tt3874544
Colombia,CO,2023-09-10,TV,9,Miss Adrenaline: A Tale of Twins,1.0,tt28544336
Colombia,CO,2023-09-10,Films,10,Maximum Risk,,tt0117011
Colombia,CO,2023-09-10,TV,10,King the Land,1.0,tt26693803
Colombia,CO,2023-09-17,Films,1,Love at First Sight,,tt12510704
Colombia,CO,2023-09-17,TV,1,Dear Child,1.0,tt20863760
Colombia,CO,2023-09-17,Films,2,Scream,,tt29252583
Colombia,CO,2023-09-17,TV,2,ONE PIECE,1.0,tt11737520
Colombia,CO,2023-09-17,Films,3,The Deep House,,tt11686490
Colombia,CO,2023-09-17,TV,3,Burning Body,1.0,tt22073352
Colombia,CO,2023-09-17,Films,4,Leatherface,,tt2620590
Colombia,CO,2023-09-17,TV,4,Thursday's Widows,1.0,tt27787857
Colombia,CO,2023-09-17,Films,5,All My Life,,tt8305852
Colombia,CO,2023-09-17,TV,5,Virgin River,5.0,tt9077530
Colombia,CO,2023-09-17,Films,6,Once Upon a Crime,,tt23761890
Colombia,CO,2023-09-17,TV,6,A Time Called You,1.0,tt21627438
Colombia,CO,2023-09-17,Films,7,You Are So Not Invited to My Bat Mitzvah,,tt21276878
Colombia,CO,2023-09-17,TV,7,Destined with You,1.0,tt27974068
Colombia,CO,2023-09-17,Films,8,The Croods,,tt0481499
Colombia,CO,2023-09-17,TV,8,Who is Erin Carter?,1.0,tt18075020
Colombia,CO,2023-09-17,Films,9,Come Play,,tt8004664
Colombia,CO,2023-09-17,TV,9,King the Land,1.0,tt26693803
Colombia,CO,2023-09-17,Films,10,Ehrengard: The Art of Seduction,,tt27727074
Colombia,CO,2023-09-17,TV,10,Miss Adrenaline: A Tale of Twins,1.0,tt28544336
Colombia,CO,2023-09-24,Films,1,The Deep House,,tt11686490
Colombia,CO,2023-09-24,TV,1,Sex Education,4.0,tt7767422
Colombia,CO,2023-09-24,Films,2,The Croods: A New Age,,tt2850386
Colombia,CO,2023-09-24,TV,2,Dear Child,1.0,tt20863760
Colombia,CO,2023-09-24,Films,3,Love at First Sight,,tt12510704
Colombia,CO,2023-09-24,TV,3,ONE PIECE,1.0,tt11737520
Colombia,CO,2023-09-24,Films,4,In Time,,tt5823558
Colombia,CO,2023-09-24,TV,4,Thursday's Widows,1.0,tt27787857
Colombia,CO,2023-09-24,Films,5,The Black Book,,tt24083908
Colombia,CO,2023-09-24,TV,5,KENGAN ASHURA,2.0,tt9058134
Colombia,CO,2023-09-24,Films,6,Mother's Day,,tt3317640
Colombia,CO,2023-09-24,TV,6,Burning Body,1.0,tt22073352
Colombia,CO,2023-09-24,Films,7,Boss Level,,tt7638348
Colombia,CO,2023-09-24,TV,7,Sex Education,1.0,tt7767422
Colombia,CO,2023-09-24,Films,8,Jaane Jaan,,tt15748830
Colombia,CO,2023-09-24,TV,8,The Pacific,,tt38516913
Colombia,CO,2023-09-24,Films,9,Promising Young Woman,,tt9620292
Colombia,CO,2023-09-24,TV,9,Destined with You,1.0,tt27974068
Colombia,CO,2023-09-24,Films,10,Spy Kids: Armageddon,,tt13978520
Colombia,CO,2023-09-24,TV,10,Virgin River,5.0,tt9077530
Colombia,CO,2023-10-01,Films,1,Nowhere,,tt12190174
Colombia,CO,2023-10-01,TV,1,Sex Education,4.0,tt7767422
Colombia,CO,2023-10-01,Films,2,The Croods: A New Age,,tt2850386
Colombia,CO,2023-10-01,TV,2,Dear Child,1.0,tt20863760
Colombia,CO,2023-10-01,Films,3,The Black Book,,tt24083908
Colombia,CO,2023-10-01,TV,3,KENGAN ASHURA,2.0,tt9058134
Colombia,CO,2023-10-01,Films,4,Forgotten Love,,tt26596953
Colombia,CO,2023-10-01,TV,4,ONE PIECE,1.0,tt11737520
Colombia,CO,2023-10-01,Films,5,Overhaul,,tt32507860
Colombia,CO,2023-10-01,TV,5,Sex Education,1.0,tt7767422
Colombia,CO,2023-10-01,Films,6,Reptile,,tt5705542
Colombia,CO,2023-10-01,TV,6,Castlevania: Nocturne,1.0,tt14833612
Colombia,CO,2023-10-01,Films,7,Love is in the Air,,tt22496766
Colombia,CO,2023-10-01,TV,7,Sex Education,3.0,tt7767422
Colombia,CO,2023-10-01,Films,8,Love at First Sight,,tt12510704
Colombia,CO,2023-10-01,TV,8,Destined with You,1.0,tt27974068
Colombia,CO,2023-10-01,Films,9,Spy Kids: Armageddon,,tt13978520
Colombia,CO,2023-10-01,TV,9,Thursday's Widows,1.0,tt27787857
Colombia,CO,2023-10-01,Films,10,Accused,,tt39631179
Colombia,CO,2023-10-01,TV,10,Sex Education,2.0,tt7767422
Colombia,CO,2023-10-08,Films,1,Nowhere,,tt12190174
Colombia,CO,2023-10-08,TV,1,Lupin,3.0,tt2531336
Colombia,CO,2023-10-08,Films,2,Life of a King,,tt2708254
Colombia,CO,2023-10-08,TV,2,Sex Education,4.0,tt7767422
Colombia,CO,2023-10-08,Films,3,Forgotten Love,,tt26596953
Colombia,CO,2023-10-08,TV,3,Beckham,1.0,tt14524712
Colombia,CO,2023-10-08,Films,4,Reptile,,tt5705542
Colombia,CO,2023-10-08,TV,4,Lupin,1.0,tt2531336
Colombia,CO,2023-10-08,Films,5,Fair Play,,tt16304446
Colombia,CO,2023-10-08,TV,5,Lupin,2.0,tt2531336
Colombia,CO,2023-10-08,Films,6,Ballerina,,tt13522784
Colombia,CO,2023-10-08,TV,6,Dear Child,1.0,tt20863760
Colombia,CO,2023-10-08,Films,7,The Croods: A New Age,,tt2850386
Colombia,CO,2023-10-08,TV,7,Ben 10,1.0,tt6148376
Colombia,CO,2023-10-08,Films,8,Mean Girls,,tt11762114
Colombia,CO,2023-10-08,TV,8,The Amazing World of Gumball,2.0,tt1942683
Colombia,CO,2023-10-08,Films,9,Norbit,,tt0477051
Colombia,CO,2023-10-08,TV,9,Destined with You,1.0,tt27974068
Colombia,CO,2023-10-08,Films,10,Overhaul,,tt32507860
Colombia,CO,2023-10-08,TV,10,Miss Adrenaline: A Tale of Twins,1.0,tt28544336
Colombia,CO,2023-10-15,Films,1,Nowhere,,tt12190174
Colombia,CO,2023-10-15,TV,1,Lupin,3.0,tt2531336
Colombia,CO,2023-10-15,Films,2,Ballerina,,tt13522784
Colombia,CO,2023-10-15,TV,2,Lupin,1.0,tt2531336
Colombia,CO,2023-10-15,Films,3,The Conference,,tt6664546
Colombia,CO,2023-10-15,TV,3,Pact of Silence,1.0,tt29195231
Colombia,CO,2023-10-15,Films,4,Fair Play,,tt16304446
Colombia,CO,2023-10-15,TV,4,Lupin,2.0,tt2531336
Colombia,CO,2023-10-15,Films,5,Forgotten Love,,tt26596953
Colombia,CO,2023-10-15,TV,5,Beckham,1.0,tt14524712
Colombia,CO,2023-10-15,Films,6,Reptile,,tt5705542
Colombia,CO,2023-10-15,TV,6,Sex Education,4.0,tt7767422
Colombia,CO,2023-10-15,Films,7,Tyson's Run,,tt3580748
Colombia,CO,2023-10-15,TV,7,The Fall of the House of Usher,1.0,tt15567174
Colombia,CO,2023-10-15,Films,8,The Croods: A New Age,,tt2850386
Colombia,CO,2023-10-15,TV,8,Strong Girl Nam-soon,1.0,tt29225198
Colombia,CO,2023-10-15,Films,9,Mean Girls,,tt11762114
Colombia,CO,2023-10-15,TV,9,Destined with You,1.0,tt27974068
Colombia,CO,2023-10-15,Films,10,Norbit,,tt0477051
Colombia,CO,2023-10-15,TV,10,The Amazing World of Gumball,2.0,tt1942683
Colombia,CO,2023-10-22,Films,1,The Quake,,tt6523720
Colombia,CO,2023-10-22,TV,1,Pact of Silence,1.0,tt29195231
Colombia,CO,2023-10-22,Films,2,The Conference,,tt6664546
Colombia,CO,2023-10-22,TV,2,Lupin,3.0,tt2531336
Colombia,CO,2023-10-22,Films,3,Scary Movie,,tt0175142
Colombia,CO,2023-10-22,TV,3,Elite,7.0,tt7134908
Colombia,CO,2023-10-22,Films,4,Nowhere,,tt12190174
Colombia,CO,2023-10-22,TV,4,Lupin,1.0,tt2531336
Colombia,CO,2023-10-22,TV,5,Lupin,2.0,tt2531336
Colombia,CO,2023-10-22,Films,6,Gemini Man,,tt1025100
Colombia,CO,2023-10-22,TV,6,The Fall of the House of Usher,1.0,tt15567174
Colombia,CO,2023-10-22,Films,7,Scary Movie 2,,tt0257106
Colombia,CO,2023-10-22,TV,7,Beckham,1.0,tt14524712
Colombia,CO,2023-10-22,Films,8,Heaven in Hell,,tt21249656
Colombia,CO,2023-10-22,TV,8,Sex Education,4.0,tt7767422
Colombia,CO,2023-10-22,Films,9,Tyson's Run,,tt3580748
Colombia,CO,2023-10-22,TV,9,Bodies,1.0,tt18347622
Colombia,CO,2023-10-22,Films,10,Forgotten Love,,tt26596953
Colombia,CO,2023-10-22,TV,10,I Woke Up A Vampire,1.0,tt27591984
Colombia,CO,2023-10-29,Films,1,Cold Pursuit,,tt5719748
Colombia,CO,2023-10-29,TV,1,Elite,7.0,tt7134908
Colombia,CO,2023-10-29,Films,2,Burning Betrayal,,tt26787296
Colombia,CO,2023-10-29,TV,2,Pact of Silence,1.0,tt29195231
Colombia,CO,2023-10-29,Films,3,The Quake,,tt6523720
Colombia,CO,2023-10-29,TV,3,Lupin,3.0,tt2531336
Colombia,CO,2023-10-29,Films,4,The Burning Sea,,tt12753120
Colombia,CO,2023-10-29,TV,4,Bodies,1.0,tt18347622
Colombia,CO,2023-10-29,Films,5,Pain Hustlers,,tt15257160
Colombia,CO,2023-10-29,TV,5,Life on Our Planet,1.0,tt23181388
Colombia,CO,2023-10-29,Films,6,Heaven in Hell,,tt21249656
Colombia,CO,2023-10-29,TV,6,Doona!,1.0,tt24245988
Colombia,CO,2023-10-29,Films,7,Old Dads,,tt18394190
Colombia,CO,2023-10-29,TV,7,Lupin,1.0,tt2531336
Colombia,CO,2023-10-29,Films,8,Sister Death,,tt19175696
Colombia,CO,2023-10-29,TV,8,Lupin,2.0,tt2531336
Colombia,CO,2023-10-29,Films,9,Scary Movie,,tt0175142
Colombia,CO,2023-10-29,TV,9,Sex Education,4.0,tt7767422
Colombia,CO,2023-10-29,Films,10,Alvin and the Chipmunks: Chipwrecked,,tt1615918
Colombia,CO,2023-10-29,TV,10,The Fall of the House of Usher,1.0,tt15567174
Colombia,CO,2023-11-05,Films,1,Wingwomen,,tt12995346
Colombia,CO,2023-11-05,TV,1,All the Light We Cannot See,1.0,tt15320362
Colombia,CO,2023-11-05,Films,2,Locked In,,tt31945481
Colombia,CO,2023-11-05,TV,2,Pact of Silence,1.0,tt29195231
Colombia,CO,2023-11-05,Films,3,Cold Pursuit,,tt5719748
Colombia,CO,2023-11-05,TV,3,Elite,7.0,tt7134908
Colombia,CO,2023-11-05,Films,4,Pain Hustlers,,tt15257160
Colombia,CO,2023-11-05,TV,4,Lupin,3.0,tt2531336
Colombia,CO,2023-11-05,Films,5,Herself,,tt9902160
Colombia,CO,2023-11-05,TV,5,Unicorn Academy,1.0,tt27423738
Colombia,CO,2023-11-05,Films,6,Higuita: The Way of the Scorpion,,tt29424591
Colombia,CO,2023-11-05,TV,6,Life on Our Planet,1.0,tt23181388
Colombia,CO,2023-11-05,Films,7,Sister Death,,tt19175696
Colombia,CO,2023-11-05,TV,7,Mysteries of the Faith,1.0,tt29416049
Colombia,CO,2023-11-05,Films,8,Burning Betrayal,,tt26787296
Colombia,CO,2023-11-05,TV,8,Bodies,1.0,tt18347622
Colombia,CO,2023-11-05,Films,9,Hatching,,tt12519030
Colombia,CO,2023-11-05,TV,9,The Tailor,3.0,tt15473010
Colombia,CO,2023-11-05,Films,10,Deep Fear,,tt14865406
Colombia,CO,2023-11-05,TV,10,Lupin,1.0,tt2531336
Colombia,CO,2023-11-12,Films,1,F9: The Fast Saga,,tt5433138
Colombia,CO,2023-11-12,TV,1,All the Light We Cannot See,1.0,tt15320362
Colombia,CO,2023-11-12,Films,2,The Killer,,tt6258470
Colombia,CO,2023-11-12,TV,2,The Tailor,3.0,tt15473010
Colombia,CO,2023-11-12,Films,3,Wingwomen,,tt12995346
Colombia,CO,2023-11-12,TV,3,Pact of Silence,1.0,tt29195231
Colombia,CO,2023-11-12,Films,4,Summer Vacation,,tt7108964
Colombia,CO,2023-11-12,Films,5,Deep Fear,,tt14865406
Colombia,CO,2023-11-12,TV,5,Elite,7.0,tt7134908
Colombia,CO,2023-11-12,Films,6,Locked In,,tt31945481
Colombia,CO,2023-11-12,TV,6,Unicorn Academy,1.0,tt27423738
Colombia,CO,2023-11-12,Films,7,Pain Hustlers,,tt15257160
Colombia,CO,2023-11-12,TV,7,Lupin,3.0,tt2531336
Colombia,CO,2023-11-12,Films,8,Higuita: The Way of the Scorpion,,tt29424591
Colombia,CO,2023-11-12,TV,8,Life on Our Planet,1.0,tt23181388
Colombia,CO,2023-11-12,Films,9,Cold Pursuit,,tt5719748
Colombia,CO,2023-11-12,TV,9,Strong Girl Nam-soon,1.0,tt29225198
Colombia,CO,2023-11-12,Films,10,Burning Betrayal,,tt26787296
Colombia,CO,2023-11-12,TV,10,Castaway Diva,1.0,tt28348835
Colombia,CO,2023-11-19,Films,1,The Killer,,tt6258470
Colombia,CO,2023-11-19,TV,1,All the Light We Cannot See,1.0,tt15320362
Colombia,CO,2023-11-19,Films,2,Monster Hunter,,tt27351070
Colombia,CO,2023-11-19,TV,2,Criminal Code,1.0,tt22459586
Colombia,CO,2023-11-19,Films,3,F9: The Fast Saga,,tt5433138
Colombia,CO,2023-11-19,TV,3,The Crown,6.0,tt4786824
Colombia,CO,2023-11-19,Films,4,Best. Christmas. Ever!,,tt7038762
Colombia,CO,2023-11-19,TV,4,How to Become a Mob Boss,1.0,tt29541632
Colombia,CO,2023-11-19,Films,5,Summer Vacation,,tt7108964
Colombia,CO,2023-11-19,TV,5,Pact of Silence,1.0,tt29195231
Colombia,CO,2023-11-19,Films,6,Wingwomen,,tt12995346
Colombia,CO,2023-11-19,TV,6,The Tailor,3.0,tt15473010
Colombia,CO,2023-11-19,Films,7,Heatwave,,tt17291716
Colombia,CO,2023-11-19,TV,7,Castaway Diva,1.0,tt28348835
Colombia,CO,2023-11-19,Films,8,Locked In,,tt31945481
Colombia,CO,2023-11-19,TV,8,Elite,7.0,tt7134908
Colombia,CO,2023-11-19,Films,9,Deep Fear,,tt14865406
Colombia,CO,2023-11-19,Films,10,Jules,,tt15428940
Colombia,CO,2023-11-19,TV,10,Lupin,3.0,tt2531336
Colombia,CO,2023-11-26,Films,1,Leo,,tt15654328
Colombia,CO,2023-11-26,TV,1,Squid Game: The Challenge,1.0,tt28104766
Colombia,CO,2023-11-26,Films,2,Crime Diaries: The Celebrity Stylist,,tt29692772
Colombia,CO,2023-11-26,TV,2,Criminal Code,1.0,tt22459586
Colombia,CO,2023-11-26,Films,3,Jules,,tt15428940
Colombia,CO,2023-11-26,TV,3,A Nearly Normal Family,1.0,tt22780536
Colombia,CO,2023-11-26,Films,4,Last Call for Istanbul,,tt23334616
Colombia,CO,2023-11-26,TV,4,Nothing to See Here,1.0,tt27787856
Colombia,CO,2023-11-26,Films,5,Best. Christmas. Ever!,,tt7038762
Colombia,CO,2023-11-26,TV,5,The Crown,6.0,tt4786824
Colombia,CO,2023-11-26,Films,6,See You on Venus,,tt14960612
Colombia,CO,2023-11-26,TV,6,All the Light We Cannot See,1.0,tt15320362
Colombia,CO,2023-11-26,Films,7,F9: The Fast Saga,,tt5433138
Colombia,CO,2023-11-26,TV,7,Scott Pilgrim Takes Off,1.0,tt16969708
Colombia,CO,2023-11-26,Films,8,Monster Hunter,,tt27351070
Colombia,CO,2023-11-26,TV,8,Squid Game,1.0,tt10919420
Colombia,CO,2023-11-26,Films,9,All-Time High,,tt27921620
Colombia,CO,2023-11-26,TV,9,Pact of Silence,1.0,tt29195231
Colombia,CO,2023-11-26,Films,10,Heatwave,,tt17291716
Colombia,CO,2023-11-26,TV,10,Castaway Diva,1.0,tt28348835
Colombia,CO,2023-12-03,Films,1,Leo,,tt15654328
Colombia,CO,2023-12-03,TV,1,Squid Game: The Challenge,1.0,tt28104766
Colombia,CO,2023-12-03,Films,2,Family Switch,,tt14227048
Colombia,CO,2023-12-03,TV,2,A Nearly Normal Family,1.0,tt22780536
Colombia,CO,2023-12-03,Films,3,Crime Diaries: The Celebrity Stylist,,tt29692772
Colombia,CO,2023-12-03,TV,3,My Demon,1.0,tt29569035
Colombia,CO,2023-12-03,Films,4,Sonic the Hedgehog 2,,tt12412888
Colombia,CO,2023-12-03,TV,4,Bad Surgeon: Love Under the Knife,1.0,tt28197236
Colombia,CO,2023-12-03,Films,5,Last Call for Istanbul,,tt23334616
Colombia,CO,2023-12-03,TV,5,Nothing to See Here,1.0,tt27787856
Colombia,CO,2023-12-03,TV,6,Obliterated,1.0,tt11097240
Colombia,CO,2023-12-03,Films,7,Best. Christmas. Ever!,,tt7038762
Colombia,CO,2023-12-03,TV,7,Criminal Code,1.0,tt22459586
Colombia,CO,2023-12-03,TV,8,The Crown,6.0,tt4786824
Colombia,CO,2023-12-03,Films,9,How the Grinch Stole Christmas,,tt11404286
Colombia,CO,2023-12-03,TV,9,Squid Game,1.0,tt10919420
Colombia,CO,2023-12-03,Films,10,Bee Movie,,tt0389790
Colombia,CO,2023-12-03,TV,10,The Looney Tunes Show,2.0,tt1726839
Colombia,CO,2023-12-10,Films,1,Leave the World Behind,,tt12747748
Colombia,CO,2023-12-10,TV,1,My Demon,1.0,tt29569035
Colombia,CO,2023-12-10,Films,2,Leo,,tt15654328
Colombia,CO,2023-12-10,TV,2,Obliterated,1.0,tt11097240
Colombia,CO,2023-12-10,Films,3,Nobody,,tt6850862
Colombia,CO,2023-12-10,TV,3,Squid Game: The Challenge,1.0,tt28104766
Colombia,CO,2023-12-10,Films,4,Family Switch,,tt14227048
Colombia,CO,2023-12-10,TV,4,A Nearly Normal Family,1.0,tt22780536
Colombia,CO,2023-12-10,Films,5,Sonic the Hedgehog 2,,tt12412888
Colombia,CO,2023-12-10,TV,5,My Life With the Walter Boys,1.0,tt8323628
Colombia,CO,2023-12-10,TV,6,Bad Surgeon: Love Under the Knife,1.0,tt28197236
Colombia,CO,2023-12-10,TV,7,Blood Coast,1.0,tt28129282
Colombia,CO,2023-12-10,Films,8,The Fate of the Furious,,tt4630562
Colombia,CO,2023-12-10,TV,8,Sweet Home,2.0,tt34925873
Colombia,CO,2023-12-10,Films,9,Stolen Vacation,,tt12303550
Colombia,CO,2023-12-10,TV,9,World War II: From the Frontlines,1.0,tt28756878
Colombia,CO,2023-12-10,Films,10,How the Grinch Stole Christmas,,tt11404286
Colombia,CO,2023-12-10,TV,10,Nothing to See Here,1.0,tt27787856
Colombia,CO,2023-12-17,Films,1,Leave the World Behind,,tt12747748
Colombia,CO,2023-12-17,TV,1,True Beauty,,tt33054444
Colombia,CO,2023-12-17,Films,2,Old,,tt10954652
Colombia,CO,2023-12-17,TV,2,My Life With the Walter Boys,1.0,tt8323628
Colombia,CO,2023-12-17,Films,3,Leo,,tt15654328
Colombia,CO,2023-12-17,TV,3,My Demon,1.0,tt29569035
Colombia,CO,2023-12-17,Films,4,The Lost City,,tt14309974
Colombia,CO,2023-12-17,TV,4,Yu Yu Hakusho,1.0,tt13664452
Colombia,CO,2023-12-17,Films,5,Underwater,,tt5774060
Colombia,CO,2023-12-17,TV,5,Obliterated,1.0,tt11097240
Colombia,CO,2023-12-17,Films,6,Blood Vessel,,tt30096240
Colombia,CO,2023-12-17,TV,6,The Influencer,1.0,tt31174036
Colombia,CO,2023-12-17,Films,7,Chicken Run: Dawn of the Nugget,,tt8337264
Colombia,CO,2023-12-17,TV,7,High Tides,1.0,tt21093806
Colombia,CO,2023-12-17,Films,8,Family Switch,,tt14227048
Colombia,CO,2023-12-17,TV,8,Squid Game: The Challenge,1.0,tt28104766
Colombia,CO,2023-12-17,Films,9,Sonic the Hedgehog 2,,tt12412888
Colombia,CO,2023-12-17,TV,9,A Nearly Normal Family,1.0,tt22780536
Colombia,CO,2023-12-17,Films,10,How the Grinch Stole Christmas,,tt11404286
Colombia,CO,2023-12-17,TV,10,World War II: From the Frontlines,1.0,tt28756878
Costa Rica,CR,2021-07-04,Films,1,Fatherhood,,tt32322281
Costa Rica,CR,2021-07-04,TV,1,"Newly Rich, Newly Poor",1.0,tt32375039
Costa Rica,CR,2021-07-04,Films,2,Fatale,,tt1616102
Costa Rica,CR,2021-07-04,TV,2,Sex/Life,1.0,tt10839422
Costa Rica,CR,2021-07-04,Films,3,Wish Dragon,,tt5562070
Costa Rica,CR,2021-07-04,TV,3,Elite,4.0,tt7134908
Costa Rica,CR,2021-07-04,Films,4,What Men Want,,tt37460462
Costa Rica,CR,2021-07-04,TV,4,"Yo soy Betty, la fea",1.0,tt0233127
Costa Rica,CR,2021-07-04,Films,5,Kung Fu Panda 3,,tt2267968
Costa Rica,CR,2021-07-04,TV,5,Pasión de Gavilanes,1.0,tt0387763
Costa Rica,CR,2021-07-04,Films,7,Silver Skates,,tt10525672
Costa Rica,CR,2021-07-04,TV,7,The Seven Deadly Sins,1.0,tt3909224
Costa Rica,CR,2021-07-04,Films,8,Stepmom,,tt31798137
Costa Rica,CR,2021-07-04,TV,8,Too Hot to Handle,2.0,tt12004280
Costa Rica,CR,2021-07-04,Films,9,Good on Paper,,tt8231668
Costa Rica,CR,2021-07-04,TV,9,Falsa identidad,2.0,tt8598690
Costa Rica,CR,2021-07-04,Films,10,The House of Flowers: The Movie,,tt14549558
Costa Rica,CR,2021-07-04,TV,10,Sin senos sí hay paraíso,1.0,tt5676412
Costa Rica,CR,2021-07-11,Films,1,Fatale,,tt1616102
Costa Rica,CR,2021-07-11,TV,1,"Newly Rich, Newly Poor",1.0,tt32375039
Costa Rica,CR,2021-07-11,Films,2,How to Train Your Dragon: The Hidden World,,tt2386490
Costa Rica,CR,2021-07-11,TV,2,Virgin River,3.0,tt9077530
Costa Rica,CR,2021-07-11,Films,3,Major Grom: Plague Doctor,,tt7601480
Costa Rica,CR,2021-07-11,TV,3,Sex/Life,1.0,tt10839422
Costa Rica,CR,2021-07-11,Films,4,Fatherhood,,tt32322281
Costa Rica,CR,2021-07-11,TV,4,"Yo soy Betty, la fea",1.0,tt0233127
Costa Rica,CR,2021-07-11,Films,5,Wish Dragon,,tt5562070
Costa Rica,CR,2021-07-11,TV,5,Pasión de Gavilanes,1.0,tt0387763
Costa Rica,CR,2021-07-11,Films,7,Kung Fu Panda 3,,tt2267968
Costa Rica,CR,2021-07-11,TV,7,Elite,4.0,tt7134908
Costa Rica,CR,2021-07-11,Films,8,The Water Man,,tt4779326
Costa Rica,CR,2021-07-11,TV,8,Pokémon Journeys: The Series,1.0,tt14033496
Costa Rica,CR,2021-07-11,Films,9,What Men Want,,tt37460462
Costa Rica,CR,2021-07-11,TV,9,The War Next-door,1.0,tt14821886
Costa Rica,CR,2021-07-11,Films,10,Stepmom,,tt31798137
Costa Rica,CR,2021-07-11,TV,10,The Cook of Castamar,1.0,tt12626014
