country_name,country_iso2,week,category,weekly_rank,season_title,imdb_tconst
Norway,NO,2022-11-27,Films,3,,tt14715170
Norway,NO,2022-11-27,Films,4,,tt8745676
Norway,NO,2022-11-27,Films,5,,tt15824322
Norway,NO,2022-11-27,Films,6,,tt9288822
Norway,NO,2022-11-27,Films,7,,tt10370710
Norway,NO,2022-11-27,Films,8,,tt8883486
Norway,NO,2022-11-27,Films,10,,tt20561114
Norway,NO,2022-11-27,TV,1,1.0,tt13443470
Norway,NO,2022-11-27,TV,2,1.0,tt9319668
Norway,NO,2022-11-27,TV,4,3.0,tt8064302
Norway,NO,2022-11-27,TV,5,4.0,tt14738778
Norway,NO,2022-11-27,TV,6,1.0,tt23022276
Norway,NO,2022-11-27,TV,7,3.0,tt11704040
Norway,NO,2022-11-27,TV,8,2.0,tt8354062
Norway,NO,2022-11-27,TV,10,1.0,tt22807484
Norway,NO,2022-11-20,Films,1,,tt14715170
Norway,NO,2022-11-20,Films,2,,tt14641788
Norway,NO,2022-11-20,Films,3,,tt9288822
Norway,NO,2022-11-20,Films,4,,tt15824322
Norway,NO,2022-11-20,Films,5,,tt13320662
Norway,NO,2022-11-20,Films,6,,tt1016150
Norway,NO,2022-11-20,Films,8,,tt5616176
Norway,NO,2022-11-20,Films,9,,tt10370710
Norway,NO,2022-11-20,Films,10,,tt6587640
Norway,NO,2022-11-20,TV,2,1.0,tt9319668
Norway,NO,2022-11-20,TV,3,1.0,tt22807484
Norway,NO,2022-11-20,TV,4,4.0,tt14738778
Norway,NO,2022-11-20,TV,5,3.0,tt11704040
Norway,NO,2022-11-20,TV,6,2.0,tt9059350
Norway,NO,2022-11-20,TV,7,3.0,tt8064302
Norway,NO,2022-11-20,TV,8,1.0,tt22872838
Norway,NO,2022-11-20,TV,9,1.0,tt14738778
Norway,NO,2022-11-20,TV,10,2.0,tt8354062
Norway,NO,2022-11-13,Films,1,,tt14641788
Norway,NO,2022-11-13,Films,2,,tt14715170
Norway,NO,2022-11-13,Films,3,,tt1016150
Norway,NO,2022-11-13,Films,4,,tt5616176
Norway,NO,2022-11-13,Films,5,,tt7846844
Norway,NO,2022-11-13,Films,7,,tt4273800
Norway,NO,2022-11-13,Films,10,,tt16993866
Norway,NO,2022-11-13,TV,2,3.0,tt11704040
Norway,NO,2022-11-13,TV,3,4.0,tt14738778
Norway,NO,2022-11-13,TV,4,1.0,tt14738778
Norway,NO,2022-11-13,TV,5,1.0,tt10948716
Norway,NO,2022-11-13,TV,6,2.0,tt14664414
Norway,NO,2022-11-13,TV,7,2.0,tt9059350
Norway,NO,2022-11-13,TV,8,1.0,tt21107776
Norway,NO,2022-11-13,TV,9,1.0,tt22807484
Norway,NO,2022-11-13,TV,10,1.0,tt22872838
Norway,NO,2022-11-06,Films,1,,tt14641788
Norway,NO,2022-11-06,Films,2,,tt1016150
Norway,NO,2022-11-06,Films,3,,tt4273800
Norway,NO,2022-11-06,Films,4,,tt18082758
Norway,NO,2022-11-06,Films,6,,tt22437050
Norway,NO,2022-11-06,Films,7,,tt2935622
Norway,NO,2022-11-06,Films,8,,tt7846844
Norway,NO,2022-11-06,Films,9,,tt16993866
Norway,NO,2022-11-06,TV,1,2.0,tt14664414
Norway,NO,2022-11-06,TV,2,1.0,tt10948716
Norway,NO,2022-11-06,TV,3,3.0,tt11704040
Norway,NO,2022-11-06,TV,4,4.0,tt14738778
Norway,NO,2022-11-06,TV,5,1.0,tt11252254
Norway,NO,2022-11-06,TV,7,1.0,tt14852808
Norway,NO,2022-11-06,TV,8,1.0,tt8415836
Norway,NO,2022-11-06,TV,9,1.0,tt22646714
Norway,NO,2022-11-06,TV,10,1.0,tt22071840
Norway,NO,2022-10-30,Films,1,,tt4273800
Norway,NO,2022-10-30,Films,2,,tt1016150
Norway,NO,2022-10-30,Films,3,,tt2935622
Norway,NO,2022-10-30,Films,5,,tt12683756
Norway,NO,2022-10-30,Films,7,,tt4595186
Norway,NO,2022-10-30,Films,8,,tt11897478
Norway,NO,2022-10-30,Films,9,,tt22437050
Norway,NO,2022-10-30,TV,1,1.0,tt11252254
Norway,NO,2022-10-30,TV,2,3.0,tt11704040
Norway,NO,2022-10-30,TV,3,1.0,tt14852808
Norway,NO,2022-10-30,TV,6,1.0,tt8415836
Norway,NO,2022-10-30,TV,7,1.0,tt11564258
Norway,NO,2022-10-30,TV,8,1.0,tt9184986
Norway,NO,2022-10-30,TV,9,1.0,tt22071840
Norway,NO,2022-10-30,TV,10,1.0,tt14988916
Norway,NO,2022-10-23,Films,1,,tt2935622
Norway,NO,2022-10-23,Films,2,,tt4595186
Norway,NO,2022-10-23,Films,3,,tt10804106
Norway,NO,2022-10-23,Films,4,,tt11897478
Norway,NO,2022-10-23,Films,6,,tt8363392
Norway,NO,2022-10-23,Films,7,,tt15289240
Norway,NO,2022-10-23,TV,1,1.0,tt14852808
Norway,NO,2022-10-23,TV,3,1.0,tt11564258
Norway,NO,2022-10-23,TV,4,3.0,tt11704040
Norway,NO,2022-10-23,TV,5,1.0,tt11252254
Norway,NO,2022-10-23,TV,6,3.0,tt9642938
Norway,NO,2022-10-23,TV,7,1.0,tt13444912
Norway,NO,2022-10-23,TV,10,1.0,tt13720112
Norway,NO,2022-10-16,Films,1,,tt4595186
Norway,NO,2022-10-16,Films,2,,tt8363392
Norway,NO,2022-10-16,Films,5,,tt12908110
Norway,NO,2022-10-16,Films,7,,tt1655389
Norway,NO,2022-10-16,Films,8,,tt15289240
Norway,NO,2022-10-16,Films,9,,tt22091698
Norway,NO,2022-10-16,Films,10,,tt21837726
Norway,NO,2022-10-16,TV,2,1.0,tt14852808
Norway,NO,2022-10-16,TV,3,1.0,tt13444912
Norway,NO,2022-10-16,TV,4,1.0,tt21946032
Norway,NO,2022-10-16,TV,5,1.0,tt13720112
Norway,NO,2022-10-16,TV,7,2.0,tt10540276
Norway,NO,2022-10-16,TV,8,1.0,tt11564258
Norway,NO,2022-10-16,TV,9,5.0,tt14760960
Norway,NO,2022-10-16,TV,10,1.0,tt15096728
Norway,NO,2022-10-09,Films,1,,tt4595186
Norway,NO,2022-10-09,Films,2,,tt12908110
Norway,NO,2022-10-09,Films,3,,tt1655389
Norway,NO,2022-10-09,Films,7,,tt5315210
Norway,NO,2022-10-09,Films,8,,tt9100054
Norway,NO,2022-10-09,Films,10,,tt13327038
Norway,NO,2022-10-09,TV,2,1.0,tt13720112
Norway,NO,2022-10-09,TV,3,2.0,tt10540276
Norway,NO,2022-10-09,TV,5,1.0,tt21946032
Norway,NO,2022-10-09,TV,6,5.0,tt14760960
Norway,NO,2022-10-09,TV,7,1.0,tt15096728
Norway,NO,2022-10-09,TV,9,3.0,tt13660962
Norway,NO,2022-10-02,Films,1,,tt5315210
Norway,NO,2022-10-02,Films,2,,tt1655389
Norway,NO,2022-10-02,Films,3,,tt13327038
Norway,NO,2022-10-02,Films,5,,tt15445056
Norway,NO,2022-10-02,Films,6,,tt14307536
Norway,NO,2022-10-02,Films,8,,tt15463032
Norway,NO,2022-10-02,Films,9,,tt6654210
Norway,NO,2022-10-02,Films,10,,tt21929356
Norway,NO,2022-10-02,TV,2,2.0,tt10540276
Norway,NO,2022-10-02,TV,3,1.0,tt13720112
Norway,NO,2022-10-02,TV,4,5.0,tt14760960
Norway,NO,2022-10-02,TV,6,1.0,tt15264452
Norway,NO,2022-10-02,TV,7,2.0,tt8179402
Norway,NO,2022-10-02,TV,8,1.0,tt10540276
Norway,NO,2022-09-25,Films,1,,tt13327038
Norway,NO,2022-09-25,Films,2,,tt5315210
Norway,NO,2022-09-25,Films,3,,tt15807910
Norway,NO,2022-09-25,Films,4,,tt6654210
Norway,NO,2022-09-25,Films,5,,tt15463032
Norway,NO,2022-09-25,Films,6,,tt14309446
Norway,NO,2022-09-25,Films,7,,tt15083184
Norway,NO,2022-09-25,Films,9,,tt14592948
Norway,NO,2022-09-25,TV,2,2.0,tt10540276
Norway,NO,2022-09-25,TV,3,1.0,tt15264452
Norway,NO,2022-09-25,TV,4,2.0,tt8179402
Norway,NO,2022-09-25,TV,9,2.0,tt11704040
Norway,NO,2022-09-25,TV,10,1.0,tt10540276
Norway,NO,2022-09-18,Films,1,,tt6654210
Norway,NO,2022-09-18,Films,2,,tt13327038
Norway,NO,2022-09-18,Films,3,,tt13655328
Norway,NO,2022-09-18,Films,4,,tt14995258
Norway,NO,2022-09-18,Films,5,,tt15463032
Norway,NO,2022-09-18,Films,6,,tt15083184
Norway,NO,2022-09-18,Films,7,,tt14309446
Norway,NO,2022-09-18,Films,8,,tt14592948
Norway,NO,2022-09-18,Films,9,,tt21746178
Norway,NO,2022-09-18,TV,1,1.0,tt15264452
Norway,NO,2022-09-18,TV,3,2.0,tt8179402
Norway,NO,2022-09-18,TV,5,1.0,tt15432016
Norway,NO,2022-09-18,TV,6,1.0,tt21867596
Norway,NO,2022-09-18,TV,7,1.0,tt14502728
Norway,NO,2022-09-18,TV,8,1.0,tt21964626
Norway,NO,2022-09-18,TV,9,1.0,tt16481820
Norway,NO,2022-09-18,TV,10,1.0,tt14518692
Norway,NO,2022-09-11,Films,1,,tt15463032
Norway,NO,2022-09-11,Films,2,,tt15083184
Norway,NO,2022-09-11,Films,3,,tt14309446
Norway,NO,2022-09-11,Films,4,,tt14592948
Norway,NO,2022-09-11,Films,5,,tt13655328
Norway,NO,2022-09-11,Films,8,,tt21388556
Norway,NO,2022-09-11,Films,10,,tt6654210
Norway,NO,2022-09-11,TV,2,1.0,tt15432016
Norway,NO,2022-09-11,TV,3,1.0,tt15292942
Norway,NO,2022-09-11,TV,4,1.0,tt15390524
Norway,NO,2022-09-11,TV,5,1.0,tt1751634
Norway,NO,2022-09-11,TV,7,1.0,tt21964626
Norway,NO,2022-09-11,TV,8,1.0,tt14738778
Norway,NO,2022-09-11,TV,9,3.0,tt14738778
Norway,NO,2022-09-11,TV,10,1.0,tt14502728
Norway,NO,2022-09-04,Films,1,,tt14309446
Norway,NO,2022-09-04,Films,2,,tt15463032
Norway,NO,2022-09-04,Films,3,,tt14592948
Norway,NO,2022-09-04,Films,4,,tt15083184
Norway,NO,2022-09-04,Films,5,,tt6475714
Norway,NO,2022-09-04,Films,6,,tt21388556
Norway,NO,2022-09-04,Films,7,,tt15022184
Norway,NO,2022-09-04,Films,8,,tt14298328
Norway,NO,2022-09-04,Films,9,,tt21379574
Norway,NO,2022-09-04,Films,10,,tt15006754
Norway,NO,2022-09-04,TV,1,1.0,tt14954498
Norway,NO,2022-09-04,TV,2,1.0,tt15390524
Norway,NO,2022-09-04,TV,3,1.0,tt1751634
Norway,NO,2022-09-04,TV,4,1.0,tt15432016
Norway,NO,2022-09-04,TV,5,1.0,tt14738778
Norway,NO,2022-09-04,TV,7,2.0,tt14738778
Norway,NO,2022-09-04,TV,8,4.0,tt9077530
Norway,NO,2022-09-04,TV,10,3.0,tt14738778
Norway,NO,2022-08-28,Films,1,,tt14309446
Norway,NO,2022-08-28,Films,2,,tt15022184
Norway,NO,2022-08-28,Films,3,,tt14298328
Norway,NO,2022-08-28,Films,4,,tt14592948
Norway,NO,2022-08-28,Films,5,,tt21106646
Norway,NO,2022-08-28,Films,6,,tt21379574
Norway,NO,2022-08-28,Films,8,,tt13314558
Norway,NO,2022-08-28,Films,10,,tt21388556
Norway,NO,2022-08-28,TV,1,1.0,tt14954498
Norway,NO,2022-08-28,TV,2,1.0,tt1751634
Norway,NO,2022-08-28,TV,3,1.0,tt14738778
Norway,NO,2022-08-28,TV,4,4.0,tt9077530
Norway,NO,2022-08-28,TV,5,1.0,tt15135104
Norway,NO,2022-08-28,TV,6,3.0,tt10062292
Norway,NO,2022-08-28,TV,8,2.0,tt14738778
Norway,NO,2022-08-28,TV,9,1.0,tt15907000
Norway,NO,2022-08-28,TV,10,3.0,tt14738778
Norway,NO,2022-08-21,Films,1,,tt15022184
Norway,NO,2022-08-21,Films,2,,tt13314558
Norway,NO,2022-08-21,Films,3,,tt14298328
Norway,NO,2022-08-21,Films,5,,tt21106646
Norway,NO,2022-08-21,Films,6,,tt4614584
Norway,NO,2022-08-21,Films,8,,tt1649418
Norway,NO,2022-08-21,Films,9,,tt9288046
Norway,NO,2022-08-21,TV,1,1.0,tt1751634
Norway,NO,2022-08-21,TV,2,3.0,tt10062292
Norway,NO,2022-08-21,TV,3,1.0,tt14738778
Norway,NO,2022-08-21,TV,4,4.0,tt9077530
Norway,NO,2022-08-21,TV,7,2.0,tt14738778
Norway,NO,2022-08-21,TV,8,3.0,tt14738778
Norway,NO,2022-08-21,TV,9,1.0,tt14954498
Norway,NO,2022-08-21,TV,10,3.0,tt3007572
Norway,NO,2022-08-14,Films,1,,tt4614584
Norway,NO,2022-08-14,Films,2,,tt13314558
Norway,NO,2022-08-14,Films,3,,tt1649418
Norway,NO,2022-08-14,Films,4,,tt11426572
Norway,NO,2022-08-14,Films,5,,tt21237030
Norway,NO,2022-08-14,Films,7,,tt9288046
Norway,NO,2022-08-14,Films,9,,tt13456318
Norway,NO,2022-08-14,TV,1,1.0,tt1751634
Norway,NO,2022-08-14,TV,2,3.0,tt10062292
Norway,NO,2022-08-14,TV,3,4.0,tt9077530
Norway,NO,2022-08-14,TV,4,1.0,tt14738778
Norway,NO,2022-08-14,TV,6,1.0,tt21315194
Norway,NO,2022-08-14,TV,7,2.0,tt14738778
Norway,NO,2022-08-14,TV,9,3.0,tt3007572
Norway,NO,2022-08-14,TV,10,3.0,tt14738778
Norway,NO,2022-08-07,Films,1,,tt4614584
Norway,NO,2022-08-07,Films,2,,tt1649418
Norway,NO,2022-08-07,Films,4,,tt11762434
Norway,NO,2022-08-07,Films,5,,tt9288046
Norway,NO,2022-08-07,Films,6,,tt11426572
Norway,NO,2022-08-07,Films,7,,tt21237030
Norway,NO,2022-08-07,Films,8,,tt13456318
Norway,NO,2022-08-07,Films,10,,tt11671006
Norway,NO,2022-08-07,TV,1,4.0,tt9077530
Norway,NO,2022-08-07,TV,2,1.0,tt1751634
Norway,NO,2022-08-07,TV,3,1.0,tt14738778
Norway,NO,2022-08-07,TV,5,1.0,tt14117010
Norway,NO,2022-08-07,TV,6,1.0,tt15466144
Norway,NO,2022-08-07,TV,7,2.0,tt14738778
Norway,NO,2022-08-07,TV,10,3.0,tt14738778
Norway,NO,2022-07-31,Films,1,,tt1649418
Norway,NO,2022-07-31,Films,2,,tt4614584
Norway,NO,2022-07-31,Films,3,,tt9288046
Norway,NO,2022-07-31,Films,4,,tt13456318
Norway,NO,2022-07-31,Films,6,,tt11671006
Norway,NO,2022-07-31,Films,8,,tt21059520
Norway,NO,2022-07-31,TV,1,4.0,tt9077530
Norway,NO,2022-07-31,TV,3,1.0,tt14738778
Norway,NO,2022-07-31,TV,4,1.0,tt14117010
Norway,NO,2022-07-31,TV,5,2.0,tt14738778
Norway,NO,2022-07-31,TV,6,1.0,tt21098728
Norway,NO,2022-07-31,TV,7,3.0,tt14738778
Norway,NO,2022-07-31,TV,8,1.0,tt12446242
Norway,NO,2022-07-31,TV,10,1.0,tt9660182
Norway,NO,2022-07-24,Films,1,,tt1649418
Norway,NO,2022-07-24,Films,2,,tt9288046
Norway,NO,2022-07-24,Films,3,,tt13456318
Norway,NO,2022-07-24,Films,4,,tt11671006
Norway,NO,2022-07-24,Films,5,,tt21059520
Norway,NO,2022-07-24,Films,7,,tt8009428
Norway,NO,2022-07-24,TV,1,4.0,tt9077530
Norway,NO,2022-07-24,TV,3,1.0,tt14738778
Norway,NO,2022-07-24,TV,4,1.0,tt9660182
Norway,NO,2022-07-24,TV,5,2.0,tt14738778
Norway,NO,2022-07-24,TV,6,1.0,tt12446242
Norway,NO,2022-07-24,TV,7,3.0,tt14738778
Norway,NO,2022-07-17,Films,1,,tt9288046
Norway,NO,2022-07-17,Films,2,,tt21059520
Norway,NO,2022-07-17,Films,3,,tt13456318
Norway,NO,2022-07-17,Films,4,,tt11671006
Norway,NO,2022-07-17,Films,8,,tt10127708
Norway,NO,2022-07-17,Films,9,,tt15548032
Norway,NO,2022-07-17,Films,10,,tt8009428
Norway,NO,2022-07-17,TV,2,1.0,tt14738778
Norway,NO,2022-07-17,TV,3,1.0,tt9660182
Norway,NO,2022-07-17,TV,4,2.0,tt14738778
Norway,NO,2022-07-17,TV,8,3.0,tt14738778
Norway,NO,2022-07-17,TV,10,3.0,tt1312171
Norway,NO,2022-07-10,Films,1,,tt21059520
Norway,NO,2022-07-10,Films,2,,tt11671006
Norway,NO,2022-07-10,Films,3,,tt9288046
Norway,NO,2022-07-10,Films,6,,tt15521050
Norway,NO,2022-07-10,Films,7,,tt8009428
Norway,NO,2022-07-10,Films,9,,tt9783600
Norway,NO,2022-07-10,Films,10,,tt4669252
Norway,NO,2022-07-10,TV,2,1.0,tt14738778
Norway,NO,2022-07-10,TV,5,3.0,tt1312171
Norway,NO,2022-07-10,TV,7,2.0,tt14738778
Norway,NO,2022-07-10,TV,10,1.0,tt14849626
Norway,NO,2022-07-03,Films,1,,tt11671006
Norway,NO,2022-07-03,Films,2,,tt15521050
Norway,NO,2022-07-03,Films,3,,tt14866710
Norway,NO,2022-07-03,Films,4,,tt9783600
Norway,NO,2022-07-03,Films,5,,tt8009428
Norway,NO,2022-07-03,Films,6,,tt5420210
Norway,NO,2022-07-03,Films,7,,tt4669252
Norway,NO,2022-07-03,Films,10,,tt8633478
Norway,NO,2022-07-03,TV,2,3.0,tt1312171
Norway,NO,2022-07-03,TV,5,1.0,tt13640670
Norway,NO,2022-07-03,TV,8,1.0,tt1312171
Norway,NO,2022-07-03,TV,9,1.0,tt20113404
Norway,NO,2022-07-03,TV,10,1.0,tt14738778
Norway,NO,2022-06-26,Films,1,,tt11671006
Norway,NO,2022-06-26,Films,2,,tt9783600
Norway,NO,2022-06-26,Films,3,,tt15521050
Norway,NO,2022-06-26,Films,4,,tt8009428
Norway,NO,2022-06-26,Films,5,,tt10323676
Norway,NO,2022-06-26,Films,7,,tt19637852
Norway,NO,2022-06-26,Films,9,,tt8633478
Norway,NO,2022-06-26,Films,10,,tt10809742
Norway,NO,2022-06-26,TV,1,3.0,tt1312171
Norway,NO,2022-06-26,TV,4,2.0,tt10888876
Norway,NO,2022-06-26,TV,7,1.0,tt20113404
Norway,NO,2022-06-26,TV,9,1.0,tt13640670
Norway,NO,2022-06-26,TV,10,1.0,tt20560404
Norway,NO,2022-06-19,Films,1,,tt8009428
Norway,NO,2022-06-19,Films,2,,tt9783600
Norway,NO,2022-06-19,Films,3,,tt19637852
Norway,NO,2022-06-19,Films,4,,tt8332922
Norway,NO,2022-06-19,Films,5,,tt14174940
Norway,NO,2022-06-19,Films,7,,tt8633478
Norway,NO,2022-06-19,Films,8,,tt10809742
Norway,NO,2022-06-19,TV,3,1.0,tt20113404
Norway,NO,2022-06-19,TV,5,1.0,tt13315156
Norway,NO,2022-06-19,TV,6,1.0,tt20560404
Norway,NO,2022-06-19,TV,9,2.0,tt10888876
Norway,NO,2022-06-19,TV,10,1.0,tt13833978
Norway,NO,2022-06-12,Films,1,,tt8009428
Norway,NO,2022-06-12,Films,2,,tt14174940
Norway,NO,2022-06-12,Films,3,,tt8633478
Norway,NO,2022-06-12,Films,7,,tt15215512
Norway,NO,2022-06-12,Films,8,,tt5315212
Norway,NO,2022-06-12,Films,10,,tt10362466
Norway,NO,2022-06-12,TV,2,1.0,tt20113404
Norway,NO,2022-06-12,TV,7,1.0,tt20560404
Norway,NO,2022-06-12,TV,8,1.0,tt13833978
Norway,NO,2022-06-12,TV,9,1.0,tt13925166
Norway,NO,2022-06-12,TV,10,1.0,tt12304420
Norway,NO,2022-06-05,Films,1,,tt14174940
Norway,NO,2022-06-05,Films,2,,tt8633478
Norway,NO,2022-06-05,Films,4,,tt15215512
Norway,NO,2022-06-05,Films,5,,tt5315212
Norway,NO,2022-06-05,Films,6,,tt10362466
Norway,NO,2022-06-05,Films,7,,tt13276352
Norway,NO,2022-06-05,Films,9,,tt10065694
Norway,NO,2022-06-05,TV,3,1.0,tt20113404
Norway,NO,2022-06-05,TV,5,1.0,tt13833978
Norway,NO,2022-06-05,TV,8,1.0,tt12304420
Norway,NO,2022-06-05,TV,9,1.0,tt13980362
Norway,NO,2022-05-29,Films,2,,tt15215512
Norway,NO,2022-05-29,Films,3,,tt5315212
Norway,NO,2022-05-29,Films,5,,tt13276352
Norway,NO,2022-05-29,Films,7,,tt19704638
Norway,NO,2022-05-29,Films,9,,tt15432804
Norway,NO,2022-05-29,Films,10,,tt8746404
Norway,NO,2022-05-29,TV,2,1.0,tt13833978
Norway,NO,2022-05-29,TV,4,1.0,tt12304420
Norway,NO,2022-05-29,TV,5,1.0,tt13980362
Norway,NO,2022-05-29,TV,8,1.0,tt11904786
Norway,NO,2022-05-22,Films,1,,tt5315212
Norway,NO,2022-05-22,Films,2,,tt15215512
Norway,NO,2022-05-22,Films,3,,tt13276352
Norway,NO,2022-05-22,Films,5,,tt19704638
Norway,NO,2022-05-22,Films,7,,tt8746404
Norway,NO,2022-05-22,Films,8,,tt11924738
Norway,NO,2022-05-22,Films,9,,tt13822738
Norway,NO,2022-05-22,TV,1,1.0,tt13833978
Norway,NO,2022-05-22,TV,2,1.0,tt12304420
Norway,NO,2022-05-22,TV,6,2.0,tt13660962
Norway,NO,2022-05-22,TV,8,2.0,tt8740790
Norway,NO,2022-05-22,TV,9,4.0,tt9581768
Norway,NO,2022-05-22,TV,10,1.0,tt11904786
Norway,NO,2022-05-15,Films,1,,tt5315212
Norway,NO,2022-05-15,Films,2,,tt19704638
Norway,NO,2022-05-15,Films,3,,tt13822738
Norway,NO,2022-05-15,Films,4,,tt8746404
Norway,NO,2022-05-15,Films,5,,tt14506528
Norway,NO,2022-05-15,Films,8,,tt13273728
Norway,NO,2022-05-15,Films,9,,tt12996154
Norway,NO,2022-05-15,Films,10,,tt17375168
Norway,NO,2022-05-15,TV,1,1.0,tt12304420
Norway,NO,2022-05-15,TV,3,1.0,tt13833978
Norway,NO,2022-05-15,TV,6,2.0,tt8740790
Norway,NO,2022-05-15,TV,7,1.0,tt13457822
Norway,NO,2022-05-15,TV,10,5.0,tt9817298
Norway,NO,2022-05-08,Films,2,,tt12996154
Norway,NO,2022-05-08,Films,4,,tt17375168
Norway,NO,2022-05-08,Films,6,,tt13822738
Norway,NO,2022-05-08,Films,7,,tt13273728
Norway,NO,2022-05-08,Films,9,,tt19034332
Norway,NO,2022-05-08,Films,10,,tt14506528
Norway,NO,2022-05-08,TV,2,1.0,tt12304420
Norway,NO,2022-05-08,TV,4,2.0,tt8740790
Norway,NO,2022-05-08,TV,5,5.0,tt9817298
Norway,NO,2022-05-08,TV,6,1.0,tt12748084
Norway,NO,2022-05-08,TV,9,1.0,tt10638036
Norway,NO,2022-05-01,Films,1,,tt12996154
Norway,NO,2022-05-01,Films,3,,tt19034332
Norway,NO,2022-05-01,Films,4,,tt18563148
Norway,NO,2022-05-01,Films,5,,tt10886166
Norway,NO,2022-05-01,Films,6,,tt13648228
Norway,NO,2022-05-01,Films,8,,tt2463208
Norway,NO,2022-05-01,Films,10,,tt8851148
Norway,NO,2022-05-01,TV,2,5.0,tt9817298
Norway,NO,2022-05-01,TV,3,1.0,tt12748084
Norway,NO,2022-05-01,TV,5,2.0,tt8740790
Norway,NO,2022-05-01,TV,7,1.0,tt10638036
Norway,NO,2022-05-01,TV,8,1.0,tt18974572
Norway,NO,2022-05-01,TV,9,1.0,tt18970124
Norway,NO,2022-05-01,TV,10,1.0,tt15527326
Norway,NO,2022-04-24,Films,2,,tt11514780
Norway,NO,2022-04-24,Films,3,,tt13648228
Norway,NO,2022-04-24,Films,5,,tt8851148
Norway,NO,2022-04-24,Films,8,,tt2463208
Norway,NO,2022-04-24,Films,10,,tt19034522
Norway,NO,2022-04-24,TV,1,1.0,tt12748084
Norway,NO,2022-04-24,TV,2,2.0,tt8740790
Norway,NO,2022-04-24,TV,4,1.0,tt18396952
Norway,NO,2022-04-24,TV,5,1.0,tt18970124
Norway,NO,2022-04-24,TV,6,5.0,tt9817298
Norway,NO,2022-04-24,TV,7,1.0,tt15527326
Norway,NO,2022-04-24,TV,9,1.0,tt8740790
Norway,NO,2022-04-24,TV,10,1.0,tt10638036
Norway,NO,2022-04-17,Films,1,,tt8851148
Norway,NO,2022-04-17,Films,3,,tt10515864
Norway,NO,2022-04-17,Films,4,,tt18555320
Norway,NO,2022-04-17,Films,5,,tt7737786
Norway,NO,2022-04-17,Films,6,,tt2463208
Norway,NO,2022-04-17,Films,7,,tt13648228
Norway,NO,2022-04-17,Films,9,,tt11514780
Norway,NO,2022-04-17,Films,10,,tt12141112
Norway,NO,2022-04-17,TV,1,2.0,tt8740790
Norway,NO,2022-04-17,TV,2,1.0,tt18396952
Norway,NO,2022-04-17,TV,3,1.0,tt12748084
Norway,NO,2022-04-17,TV,5,1.0,tt8740790
Norway,NO,2022-04-17,TV,6,1.0,tt18970454
Norway,NO,2022-04-17,TV,7,1.0,tt10813940
Norway,NO,2022-04-17,TV,8,1.0,tt8740976
Norway,NO,2022-04-17,TV,9,1.0,tt18750552
Norway,NO,2022-04-17,TV,10,4.0,tt8289930
Norway,NO,2022-04-10,Films,1,,tt6222118
Norway,NO,2022-04-10,Films,2,,tt10515864
Norway,NO,2022-04-10,Films,3,,tt7737786
Norway,NO,2022-04-10,Films,4,,tt8851148
Norway,NO,2022-04-10,Films,7,,tt2463208
Norway,NO,2022-04-10,Films,8,,tt13610562
Norway,NO,2022-04-10,Films,9,,tt18555320
Norway,NO,2022-04-10,TV,1,2.0,tt8740790
Norway,NO,2022-04-10,TV,2,1.0,tt18396952
Norway,NO,2022-04-10,TV,3,1.0,tt8740790
Norway,NO,2022-04-10,TV,4,1.0,tt18970454
Norway,NO,2022-04-10,TV,5,1.0,tt8740976
Norway,NO,2022-04-10,TV,6,4.0,tt8289930
Norway,NO,2022-04-10,TV,7,1.0,tt29609569
Norway,NO,2022-04-10,TV,8,1.0,tt18469966
Norway,NO,2022-04-10,TV,10,1.0,tt9170236
Norway,NO,2022-04-03,Films,1,,tt15479902
Norway,NO,2022-04-03,Films,2,,tt2463208
Norway,NO,2022-04-03,Films,3,,tt1893273
Norway,NO,2022-04-03,Films,4,,tt13610562
Norway,NO,2022-04-03,Films,5,,tt6708668
Norway,NO,2022-04-03,Films,6,,tt6222118
Norway,NO,2022-04-03,Films,7,,tt8106534
Norway,NO,2022-04-03,Films,9,,tt11278476
Norway,NO,2022-04-03,Films,10,,tt13350858
Norway,NO,2022-04-03,TV,1,2.0,tt8740790
Norway,NO,2022-04-03,TV,2,1.0,tt8740790
Norway,NO,2022-04-03,TV,3,4.0,tt8289930
Norway,NO,2022-04-03,TV,5,1.0,tt8740976
Norway,NO,2022-04-03,TV,6,1.0,tt29609569
Norway,NO,2022-04-03,TV,8,1.0,tt9170236
Norway,NO,2022-04-03,TV,9,1.0,tt18314214
Norway,NO,2022-04-03,TV,10,1.0,tt11311302
Norway,NO,2022-03-27,Films,1,,tt6708668
Norway,NO,2022-03-27,Films,2,,tt2463208
Norway,NO,2022-03-27,Films,3,,tt15033192
Norway,NO,2022-03-27,Films,4,,tt11278476
Norway,NO,2022-03-27,Films,5,,tt14898794
Norway,NO,2022-03-27,Films,6,,tt1893273
Norway,NO,2022-03-27,Films,8,,tt14817272
Norway,NO,2022-03-27,Films,9,,tt8106534
Norway,NO,2022-03-27,Films,10,,tt14992922
Norway,NO,2022-03-27,TV,1,2.0,tt8740790
Norway,NO,2022-03-27,TV,2,4.0,tt8289930
Norway,NO,2022-03-27,TV,4,1.0,tt29609569
Norway,NO,2022-03-27,TV,5,1.0,tt8740976
Norway,NO,2022-03-27,TV,7,1.0,tt9170236
Norway,NO,2022-03-27,TV,8,1.0,tt18314214
