week,category,weekly_rank,show_title,season_title,runtime,weekly_views,imdb_tconst
2022-08-28,Films (Non-English),2,Royalteen,,,,tt15022184
2022-08-28,Films (Non-English),4,Seoul Vibe,,,,tt13611770
2022-08-28,Films (Non-English),5,The Figo Affair: The Transfer that Changed Football,,,,tt21836538
2022-08-28,Films (Non-English),6,The Assistant,,,,tt9000224
2022-08-28,Films (Non-English),7,Blood Red Sky,,,,tt6402468
2022-08-28,Films (Non-English),8,Carter,,,,tt21237030
2022-08-28,Films (Non-English),9,Darlings,,,,tt14152140
2022-08-28,Films (Non-English),10,"Watch Out, We're Mad",,,,tt0069697
2022-08-28,TV (English),1,Echoes,Echoes: Limited Series,,,tt14954498
2022-08-28,TV (English),2,The Sandman,The Sandman: Season 1,,,tt1751634
2022-08-28,TV (English),3,Never Have I Ever,Never Have I Ever: Season 3,,,tt10062292
2022-08-28,TV (English),4,Stranger Things,Stranger Things 4,,,tt4574334
2022-08-28,TV (English),5,Manifest,Manifest: Season 1,,,tt8421350
2022-08-28,TV (English),6,Selling The OC,Selling The OC: Season 1,,,tt15907000
2022-08-28,TV (English),7,Partner Track,Partner Track: Season 1,,,tt15390524
2022-08-28,TV (English),8,Locke & Key,Locke & Key: Season 3,,,tt3007572
2022-08-28,TV (English),9,Virgin River,Virgin River: Season 4,,,tt9077530
2022-08-28,TV (Non-English),1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,,,tt20869502
2022-08-28,TV (Non-English),2,High Heat,High Heat: Season 1,,,tt17641200
2022-08-28,TV (Non-English),3,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-08-28,TV (Non-English),4,Kleo,Kleo: Season 1,,,tt15135104
2022-08-28,TV (Non-English),5,The Girl in the Mirror,The Girl in the Mirror: Season 1,,,tt13106334
2022-08-28,TV (Non-English),6,Pasión de Gavilanes,Pasión de Gavilanes: Season 2,,,tt0387763
2022-08-28,TV (Non-English),7,Another Self,Another Self: Season 1,,,tt14899624
2022-08-28,TV (Non-English),8,Young Lady and Gentleman,,,,tt15514606
2022-08-28,TV (Non-English),9,A Model Family,A Model Family: Season 1,,,tt21289712
2022-08-28,TV (Non-English),10,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,,,tt0387763
2022-08-21,Films (English),1,Day Shift,,,,tt13314558
2022-08-21,Films (English),2,Look Both Ways,,,,tt14298328
2022-08-21,Films (English),3,The Next 365 Days,,,,tt21106646
2022-08-21,Films (English),4,Purple Hearts,,,,tt4614584
2022-08-21,Films (English),6,The Gray Man,,,,tt1649418
2022-08-21,Films (English),7,The Angry Birds Movie 2,,,,tt6095472
2022-08-21,Films (English),8,Uncharted,,,,tt1464335
2022-08-21,Films (English),9,The Sea Beast,,,,tt9288046
2022-08-21,Films (English),10,Inside the Mind of a Cat,,,,tt21340412
2022-08-21,Films (Non-English),1,Royalteen,,,,tt15022184
2022-08-21,Films (Non-English),3,Carter,,,,tt21237030
2022-08-21,Films (Non-English),5,Darlings,,,,tt14152140
2022-08-21,Films (Non-English),6,Blood Red Sky,,,,tt6402468
2022-08-21,Films (Non-English),7,Bank Robbers: The Last Great Heist,,,,tt21281774
2022-08-21,Films (Non-English),9,Nikamma,,,,tt10687220
2022-08-21,TV (English),1,The Sandman,The Sandman: Season 1,,,tt1751634
2022-08-21,TV (English),2,Never Have I Ever,Never Have I Ever: Season 3,,,tt10062292
2022-08-21,TV (English),3,Stranger Things,Stranger Things 4,,,tt4574334
2022-08-21,TV (English),4,Locke & Key,Locke & Key: Season 3,,,tt3007572
2022-08-21,TV (English),5,Echoes,Echoes: Limited Series,,,tt14954498
2022-08-21,TV (English),6,Manifest,Manifest: Season 1,,,tt8421350
2022-08-21,TV (English),7,Virgin River,Virgin River: Season 4,,,tt9077530
2022-08-21,TV (English),8,Never Have I Ever,Never Have I Ever: Season 1,,,tt10062292
2022-08-21,TV (English),9,Never Have I Ever,Never Have I Ever: Season 2,,,tt10062292
2022-08-21,TV (English),10,Manifest,Manifest: Season 2,,,tt8421350
2022-08-21,TV (Non-English),1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,,,tt20869502
2022-08-21,TV (Non-English),2,High Heat,High Heat: Season 1,,,tt17641200
2022-08-21,TV (Non-English),3,A Model Family,A Model Family: Season 1,,,tt21289712
2022-08-21,TV (Non-English),4,Pasión de Gavilanes,Pasión de Gavilanes: Season 2,,,tt0387763
2022-08-21,TV (Non-English),5,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-08-21,TV (Non-English),6,Another Self,Another Self: Season 1,,,tt14899624
2022-08-21,TV (Non-English),7,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,,,tt0387763
2022-08-21,TV (Non-English),8,Alba,Alba: Season 1,,,tt12446242
2022-08-21,TV (Non-English),9,The Girl in the Mirror,The Girl in the Mirror: Season 1,,,tt13106334
2022-08-21,TV (Non-English),10,"Good Morning, Verônica","Good Morning, Verônica: Season 2",,,tt12987918
2022-08-14,Films (English),1,Day Shift,,,,tt13314558
2022-08-14,Films (English),2,Purple Hearts,,,,tt4614584
2022-08-14,Films (English),3,Uncharted,,,,tt1464335
2022-08-14,Films (English),4,The Gray Man,,,,tt1649418
2022-08-14,Films (English),5,Wedding Season,,,,tt11426572
2022-08-14,Films (English),6,The Sea Beast,,,,tt9288046
2022-08-14,Films (English),7,1917,,,,tt8579674
2022-08-14,Films (English),8,Flight,,,,tt1907668
2022-08-14,Films (English),9,The Informer,,,,tt1833116
2022-08-14,Films (English),10,Sing 2,,,,tt6467266
2022-08-14,Films (Non-English),1,Carter,,,,tt21237030
2022-08-14,Films (Non-English),2,Darlings,,,,tt14152140
2022-08-14,Films (Non-English),4,Bank Robbers: The Last Great Heist,,,,tt21281774
2022-08-14,Films (Non-English),6,Blood Red Sky,,,,tt6402468
2022-08-14,Films (Non-English),9,Heartsong,,,,tt21339860
2022-08-14,TV (English),1,The Sandman,The Sandman: Season 1,,,tt1751634
2022-08-14,TV (English),2,Never Have I Ever,Never Have I Ever: Season 3,,,tt10062292
2022-08-14,TV (English),3,Locke & Key,Locke & Key: Season 3,,,tt3007572
2022-08-14,TV (English),4,Stranger Things,Stranger Things 4,,,tt4574334
2022-08-14,TV (English),5,Virgin River,Virgin River: Season 4,,,tt9077530
2022-08-14,TV (English),6,Manifest,Manifest: Season 1,,,tt8421350
2022-08-14,TV (English),7,I Just Killed My Dad,I Just Killed My Dad: Limited Series,,,tt21315194
2022-08-14,TV (English),8,Keep Breathing,Keep Breathing: Limited Series,,,tt14117010
2022-08-14,TV (English),9,Manifest,Manifest: Season 2,,,tt8421350
2022-08-14,TV (English),10,Manifest,Manifest: Season 3,,,tt8421350
2022-08-14,TV (Non-English),1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,,,tt20869502
2022-08-14,TV (Non-English),2,Pasión de Gavilanes,Pasión de Gavilanes: Season 2,,,tt0387763
2022-08-14,TV (Non-English),3,Another Self,Another Self: Season 1,,,tt14899624
2022-08-14,TV (Non-English),4,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-08-14,TV (Non-English),5,"Good Morning, Verônica","Good Morning, Verônica: Season 2",,,tt12987918
2022-08-14,TV (Non-English),6,Alba,Alba: Season 1,,,tt12446242
2022-08-14,TV (Non-English),7,"Good Morning, Verônica","Good Morning, Verônica: Season 1",,,tt12987918
2022-08-14,TV (Non-English),8,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,,,tt0387763
2022-08-14,TV (Non-English),9,A Model Family,A Model Family: Season 1,,,tt21289712
2022-08-14,TV (Non-English),10,Café con aroma de mujer,Café con aroma de mujer: Season 1,,,tt14471346
2022-08-07,Films (English),1,Purple Hearts,,,,tt4614584
2022-08-07,Films (English),2,The Gray Man,,,,tt1649418
2022-08-07,Films (English),3,Uncharted,,,,tt1464335
2022-08-07,Films (English),4,Wedding Season,,,,tt11426572
2022-08-07,Films (English),5,The Sea Beast,,,,tt9288046
2022-08-07,Films (English),6,Spider-Man: Far from Home,,,,tt6320628
2022-08-07,Films (English),7,The Age of Adaline,,,,tt1655441
2022-08-07,Films (English),8,Tower Heist,,,,tt0471042
2022-08-07,Films (English),10,Sing 2,,,,tt6467266
2022-08-07,Films (Non-English),1,Carter,,,,tt21237030
2022-08-07,Films (Non-English),4,Darlings,,,,tt14152140
2022-08-07,Films (Non-English),5,The Entitled,,,,tt1650535
2022-08-07,Films (Non-English),6,Too Old for Fairy Tales,,,,tt15575356
2022-08-07,Films (Non-English),7,Buba,,,,tt21195548
2022-08-07,Films (Non-English),8,Blood Red Sky,,,,tt6402468
2022-08-07,Films (Non-English),10,Incantation,,,,tt18968540
2022-08-07,TV (English),1,The Sandman,The Sandman: Season 1,,,tt1751634
2022-08-07,TV (English),2,Keep Breathing,Keep Breathing: Limited Series,,,tt14117010
2022-08-07,TV (English),3,Virgin River,Virgin River: Season 4,,,tt9077530
2022-08-07,TV (English),4,Stranger Things,Stranger Things 4,,,tt4574334
2022-08-07,TV (English),5,Manifest,Manifest: Season 1,,,tt8421350
2022-08-07,TV (English),6,Uncoupled,Uncoupled: Season 1,,,tt15466144
2022-08-07,TV (English),7,Manifest,Manifest: Season 2,,,tt8421350
2022-08-07,TV (English),9,Manifest,Manifest: Season 3,,,tt8421350
2022-08-07,TV (English),10,Stranger Things,Stranger Things 3,,,tt4574334
2022-08-07,TV (Non-English),1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,,,tt20869502
2022-08-07,TV (Non-English),2,Another Self,Another Self: Season 1,,,tt14899624
2022-08-07,TV (Non-English),3,Pasión de Gavilanes,Pasión de Gavilanes: Season 2,,,tt0387763
2022-08-07,TV (Non-English),4,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-08-07,TV (Non-English),5,Alba,Alba: Season 1,,,tt12446242
2022-08-07,TV (Non-English),6,"Good Morning, Verônica","Good Morning, Verônica: Season 2",,,tt12987918
2022-08-07,TV (Non-English),7,"Good Morning, Verônica","Good Morning, Verônica: Season 1",,,tt12987918
2022-08-07,TV (Non-English),8,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,,,tt0387763
2022-08-07,TV (Non-English),9,Rebelde,Rebelde: Season 2,,,tt14153686
2022-08-07,TV (Non-English),10,Remarriage & Desires,Remarriage & Desires: Season 1,,,tt15268768
2022-07-31,Films (English),1,The Gray Man,,,,tt1649418
2022-07-31,Films (English),2,Purple Hearts,,,,tt4614584
2022-07-31,Films (English),3,The Sea Beast,,,,tt9288046
2022-07-31,Films (English),4,Persuasion,,,,tt13456318
2022-07-31,Films (English),5,Sing 2,,,,tt6467266
2022-07-31,Films (English),6,Spider-Man: Far from Home,,,,tt6320628
2022-07-31,Films (English),7,The Man from Toronto,,,,tt11671006
2022-07-31,Films (English),9,Line of Duty,,,,tt3541524
2022-07-31,Films (English),10,Red Notice,,,,tt7991608
2022-07-31,Films (Non-English),2,Too Old for Fairy Tales,,,,tt15575356
2022-07-31,Films (Non-English),3,Incantation,,,,tt18968540
2022-07-31,Films (Non-English),4,Major Grom: Plague Doctor,,,,tt7601480
2022-07-31,Films (Non-English),5,The Entitled,,,,tt1650535
2022-07-31,Films (Non-English),6,A Cut Above,,,,tt21265550
2022-07-31,Films (Non-English),8,Live is Life,,,,tt12923028
2022-07-31,Films (Non-English),10,Dangerous Liaisons,,,,tt0094947
2022-07-31,TV (English),1,Virgin River,Virgin River: Season 4,,,tt9077530
2022-07-31,TV (English),2,Stranger Things,Stranger Things 4,,,tt4574334
2022-07-31,TV (English),3,Keep Breathing,Keep Breathing: Limited Series,,,tt14117010
2022-07-31,TV (English),4,Manifest,Manifest: Season 1,,,tt8421350
2022-07-31,TV (English),5,Resident Evil,Resident Evil: Season 1,,,tt9660182
2022-07-31,TV (English),6,The Most Hated Man on the Internet,The Most Hated Man on the Internet: Limited Series,,,tt21098728
2022-07-31,TV (English),7,Manifest,Manifest: Season 2,,,tt8421350
2022-07-31,TV (English),8,Stranger Things,Stranger Things 3,,,tt4574334
2022-07-31,TV (English),9,Manifest,Manifest: Season 3,,,tt8421350
2022-07-31,TV (English),10,Stranger Things,Stranger Things 2,,,tt4574334
2022-07-31,TV (Non-English),1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,,,tt20869502
2022-07-31,TV (Non-English),2,Alba,Alba: Season 1,,,tt12446242
2022-07-31,TV (Non-English),3,Pasión de Gavilanes,Pasión de Gavilanes: Season 2,,,tt0387763
2022-07-31,TV (Non-English),4,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-07-31,TV (Non-English),5,Another Self,Another Self: Season 1,,,tt14899624
2022-07-31,TV (Non-English),6,Remarriage & Desires,Remarriage & Desires: Season 1,,,tt15268768
2022-07-31,TV (Non-English),7,Rebelde,Rebelde: Season 2,,,tt14153686
2022-07-31,TV (Non-English),8,Oh My Venus,Oh My Venus: Season 1,,,tt5189944
2022-07-31,TV (Non-English),9,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,,,tt0387763
2022-07-31,TV (Non-English),10,Café con aroma de mujer,Café con aroma de mujer: Season 1,,,tt14471346
2022-07-24,Films (English),1,The Gray Man,,,,tt1649418
2022-07-24,Films (English),2,The Sea Beast,,,,tt9288046
2022-07-24,Films (English),3,Persuasion,,,,tt13456318
2022-07-24,Films (English),4,Clean,,,,tt10023022
2022-07-24,Films (English),5,Daughter of the Wolf,,,,tt7615052
2022-07-24,Films (English),6,Sing 2,,,,tt6467266
2022-07-24,Films (English),7,The Man from Toronto,,,,tt11671006
2022-07-24,Films (English),8,Girl in the Picture,,,,tt21059520
2022-07-24,Films (English),9,CHIPS,,,,tt0493405
2022-07-24,Films (English),10,12 Strong,,,,tt1413492
2022-07-24,Films (Non-English),1,Too Old for Fairy Tales,,,,tt15575356
2022-07-24,Films (Non-English),2,Live is Life,,,,tt12923028
2022-07-24,Films (Non-English),3,Incantation,,,,tt18968540
2022-07-24,Films (Non-English),4,Valley of the Dead,,,,tt10127708
2022-07-24,Films (Non-English),5,Dangerous Liaisons,,,,tt0094947
2022-07-24,Films (Non-English),6,Jaadugar,,,,tt13793230
2022-07-24,Films (Non-English),7,Under the Amalfi Sun,,,,tt15311262
2022-07-24,TV (English),1,Virgin River,Virgin River: Season 4,,,tt9077530
2022-07-24,TV (English),2,Stranger Things,Stranger Things 4,,,tt4574334
2022-07-24,TV (English),3,Resident Evil,Resident Evil: Season 1,,,tt9660182
2022-07-24,TV (English),4,Manifest,Manifest: Season 1,,,tt8421350
2022-07-24,TV (English),5,Stranger Things,Stranger Things 3,,,tt4574334
2022-07-24,TV (English),6,Stranger Things,Stranger Things 2,,,tt4574334
2022-07-24,TV (English),7,Manifest,Manifest: Season 2,,,tt8421350
2022-07-24,TV (English),8,Stranger Things,,,,tt4574334
2022-07-24,TV (English),9,Kung Fu Panda: The Dragon Knight,Kung Fu Panda: The Dragon Knight: Season 1,,,tt18783984
2022-07-24,TV (English),10,The Umbrella Academy,The Umbrella Academy: Season 3,,,tt1312171
2022-07-24,TV (Non-English),1,Alba,Alba: Season 1,,,tt12446242
2022-07-24,TV (Non-English),2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,,,tt20869502
2022-07-24,TV (Non-English),3,Remarriage & Desires,Remarriage & Desires: Season 1,,,tt15268768
2022-07-24,TV (Non-English),4,Pasión de Gavilanes,Pasión de Gavilanes: Season 2,,,tt0387763
2022-07-24,TV (Non-English),5,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-07-24,TV (Non-English),6,Backstreet Rookie,,,,tt12516712
2022-07-24,TV (Non-English),7,Café con aroma de mujer,Café con aroma de mujer: Season 1,,,tt14471346
2022-07-24,TV (Non-English),8,Sintonia,Sintonia: Season 3,,,tt8165086
2022-07-24,TV (Non-English),9,The Longest Night,The Longest Night: Season 1,,,tt14463552
2022-07-24,TV (Non-English),10,Oh My Venus,Oh My Venus: Season 1,,,tt5189944
2022-07-17,Films (English),1,The Sea Beast,,,,tt9288046
2022-07-17,Films (English),2,Persuasion,,,,tt13456318
2022-07-17,Films (English),3,Girl in the Picture,,,,tt21059520
2022-07-17,Films (English),4,The Man from Toronto,,,,tt11671006
2022-07-17,Films (English),5,Sing 2,,,,tt6467266
2022-07-17,Films (English),6,12 Strong,,,,tt1413492
2022-07-17,Films (English),7,Spider-Man: No Way Home,,,,tt10872600
2022-07-17,Films (English),8,CHIPS,,,,tt0493405
2022-07-17,Films (English),9,Hustle,,,,tt8009428
2022-07-17,Films (Non-English),1,Valley of the Dead,,,,tt10127708
2022-07-17,Films (Non-English),2,Dangerous Liaisons,,,,tt0094947
2022-07-17,Films (Non-English),3,Incantation,,,,tt18968540
2022-07-17,Films (Non-English),4,Under the Amalfi Sun,,,,tt15311262
2022-07-17,Films (Non-English),7,Jaadugar,,,,tt13793230
2022-07-17,TV (English),1,Stranger Things,Stranger Things 4,,,tt4574334
2022-07-17,TV (English),2,Resident Evil,Resident Evil: Season 1,,,tt9660182
2022-07-17,TV (English),3,Manifest,Manifest: Season 1,,,tt8421350
2022-07-17,TV (English),4,Stranger Things,Stranger Things 2,,,tt4574334
2022-07-17,TV (English),5,Stranger Things,Stranger Things 3,,,tt4574334
2022-07-17,TV (English),6,Stranger Things,,,,tt4574334
2022-07-17,TV (English),7,The Umbrella Academy,The Umbrella Academy: Season 3,,,tt1312171
2022-07-17,TV (English),8,Kung Fu Panda: The Dragon Knight,Kung Fu Panda: The Dragon Knight: Season 1,,,tt18783984
2022-07-17,TV (English),9,"Boo, Bitch","Boo, Bitch: Limited Series",,,tt14097144
2022-07-17,TV (English),10,Alone,Alone: Season 8,,,tt4803766
2022-07-17,TV (Non-English),1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,,,tt20869502
2022-07-17,TV (Non-English),2,The Longest Night,The Longest Night: Season 1,,,tt14463552
2022-07-17,TV (Non-English),3,Sintonia,Sintonia: Season 3,,,tt8165086
2022-07-17,TV (Non-English),4,Alba,Alba: Season 1,,,tt12446242
2022-07-17,TV (Non-English),5,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-07-17,TV (Non-English),6,Control Z,Control Z: Season 3,,,tt11937662
2022-07-17,TV (Non-English),7,Café con aroma de mujer,Café con aroma de mujer: Season 1,,,tt14471346
2022-07-17,TV (Non-English),8,Remarriage & Desires,Remarriage & Desires: Season 1,,,tt15268768
2022-07-17,TV (Non-English),9,She Would Never Know,,,,tt13446244
2022-07-17,TV (Non-English),10,Capitani,Capitani: Season 2,,,tt10483610
2022-07-10,Films (English),1,The Sea Beast,,,,tt9288046
2022-07-10,Films (English),2,Girl in the Picture,,,,tt21059520
2022-07-10,Films (English),3,The Man from Toronto,,,,tt11671006
2022-07-10,Films (English),4,Sing 2,,,,tt6467266
2022-07-10,Films (English),5,American Assassin,,,,tt1961175
2022-07-10,Films (English),6,Grand Isle,,,,tt8380776
2022-07-10,Films (English),8,Hustle,,,,tt8009428
2022-07-10,Films (English),9,Mean Girls,,,,tt0377092
2022-07-10,Films (English),10,The Dark Knight Rises,,,,tt1345836
2022-07-10,Films (Non-English),1,Dangerous Liaisons,,,,tt0094947
2022-07-10,Films (Non-English),3,Tadeo Jones 2: El secreto del Rey Midas,,,,tt3896102
2022-07-10,Films (Non-English),4,Incantation,,,,tt18968540
2022-07-10,Films (Non-English),7,Blasted,,,,tt14866710
2022-07-10,Films (Non-English),9,Operation Romeo,,,,tt18923048
2022-07-10,Films (Non-English),10,Bhool Bhulaiyaa 2,,,,tt6455162
2022-07-10,TV (English),1,Stranger Things,Stranger Things 4,,,tt4574334
2022-07-10,TV (English),2,Stranger Things,,,,tt4574334
2022-07-10,TV (English),3,The Umbrella Academy,The Umbrella Academy: Season 3,,,tt1312171
2022-07-10,TV (English),4,Stranger Things,Stranger Things 2,,,tt4574334
2022-07-10,TV (English),5,Stranger Things,Stranger Things 3,,,tt4574334
2022-07-10,TV (English),6,Manifest,Manifest: Season 1,,,tt8421350
2022-07-10,TV (English),7,The Umbrella Academy,The Umbrella Academy: Season 1,,,tt1312171
2022-07-10,TV (English),8,The Umbrella Academy,The Umbrella Academy: Season 2,,,tt1312171
2022-07-10,TV (English),9,Peaky Blinders,Peaky Blinders: Season 6,,,tt2442560
2022-07-10,TV (English),10,Alone,Alone: Season 8,,,tt4803766
2022-07-10,TV (Non-English),1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,,,tt20869502
2022-07-10,TV (Non-English),2,Control Z,Control Z: Season 3,,,tt11937662
2022-07-10,TV (Non-English),3,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,,,tt13696452
2022-07-10,TV (Non-English),4,The Longest Night,The Longest Night: Season 1,,,tt14463552
2022-07-10,TV (Non-English),5,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-07-10,TV (Non-English),6,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",,,tt0233127
2022-07-10,TV (Non-English),7,Café con aroma de mujer,Café con aroma de mujer: Season 1,,,tt14471346
2022-07-10,TV (Non-English),9,Ghost Doctor,,,,tt16493854
2022-07-03,Films (English),1,The Man from Toronto,,,,tt11671006
2022-07-03,Films (English),2,Sing 2,,,,tt6467266
2022-07-03,Films (English),3,Love & Gelato,,,,tt15521050
2022-07-03,Films (English),4,Hustle,,,,tt8009428
2022-07-03,Films (English),5,Glamour Girls,,,,tt20604466
2022-07-03,Films (English),6,Homefront,,,,tt2312718
2022-07-03,Films (English),7,Spiderhead,,,,tt9783600
2022-07-03,Films (English),8,The Mist,,,,tt0884328
2022-07-03,Films (English),9,Chickenhare and the Hamster of Darkness,,,,tt12532368
2022-07-03,Films (English),10,Backtrace,,,,tt3588588
2022-07-03,Films (Non-English),1,Blasted,,,,tt14866710
2022-07-03,Films (Non-English),2,Anek,,,,tt13919802
2022-07-03,Films (Non-English),3,Bhool Bhulaiyaa 2,,,,tt6455162
2022-07-03,Films (Non-English),4,Doom of Love,,,,tt14369296
2022-07-03,Films (Non-English),5,Heart Parade,,,,tt20597408
2022-07-03,Films (Non-English),7,The Wrath of God,,,,tt15189534
2022-07-03,Films (Non-English),9,Tadeo Jones 2: El secreto del Rey Midas,,,,tt3896102
2022-07-03,Films (Non-English),10,Grudge,,,,tt13717980
2022-07-03,TV (English),1,Stranger Things,Stranger Things 4,,,tt4574334
2022-07-03,TV (English),2,The Umbrella Academy,The Umbrella Academy: Season 3,,,tt1312171
2022-07-03,TV (English),3,Stranger Things,,,,tt4574334
2022-07-03,TV (English),4,The Umbrella Academy,The Umbrella Academy: Season 1,,,tt1312171
2022-07-03,TV (English),5,Stranger Things,Stranger Things 3,,,tt4574334
2022-07-03,TV (English),6,Stranger Things,Stranger Things 2,,,tt4574334
2022-07-03,TV (English),7,Man Vs Bee,Man Vs Bee: Season 1,,,tt13640670
2022-07-03,TV (English),8,The Umbrella Academy,The Umbrella Academy: Season 2,,,tt1312171
2022-07-03,TV (English),9,Peaky Blinders,Peaky Blinders: Season 6,,,tt2442560
2022-07-03,TV (English),10,Snowflake Mountain,Snowflake Mountain: Season 1,,,tt15292870
2022-07-03,TV (Non-English),1,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,,,tt13696452
2022-07-03,TV (Non-English),2,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",,,tt0233127
2022-07-03,TV (Non-English),3,Café con aroma de mujer,Café con aroma de mujer: Season 1,,,tt14471346
2022-07-03,TV (Non-English),4,Intimacy,Intimacy: Season 1,,,tt14463542
2022-07-03,TV (Non-English),5,Alchemy of Souls,Alchemy of Souls: Part 1,,,tt20859920
2022-07-03,TV (Non-English),6,Ghost Doctor,,,,tt16493854
2022-07-03,TV (Non-English),9,Money Heist,Money Heist: Part 1,,,tt6468322
2022-07-03,TV (Non-English),10,Queen,Queen: Season 1,,,tt11393148
2022-06-26,Films (English),1,The Man from Toronto,,,,tt11671006
2022-06-26,Films (English),2,Spiderhead,,,,tt9783600
2022-06-26,Films (English),3,Hustle,,,,tt8009428
2022-06-26,Films (English),4,Love & Gelato,,,,tt15521050
2022-06-26,Films (English),5,Sing 2,,,,tt6467266
2022-06-26,Films (English),6,Chickenhare and the Hamster of Darkness,,,,tt12532368
2022-06-26,Films (English),7,Collision,,,,tt1680123
2022-06-26,Films (English),8,The Mist,,,,tt0884328
2022-06-26,Films (English),9,Halftime,,,,tt19637852
2022-06-26,Films (English),10,It,,,,tt1396484
2022-06-26,Films (Non-English),1,Bhool Bhulaiyaa 2,,,,tt6455162
2022-06-26,Films (Non-English),2,Heart Parade,,,,tt20597408
2022-06-26,Films (Non-English),3,The Wrath of God,,,,tt15189534
2022-06-26,Films (Non-English),4,Centauro,,,,tt13479592
2022-06-26,Films (Non-English),5,Doom of Love,,,,tt14369296
2022-06-26,Films (Non-English),6,Loca por el trabajo,,,,tt7126758
2022-06-26,Films (Non-English),8,CBI 5: The Brain,,,,tt7311164
2022-06-26,Films (Non-English),9,In Our Prime,,,,tt12663772
2022-06-26,Films (Non-English),10,Through My Window,,,,tt14463484
2022-06-26,TV (English),1,The Umbrella Academy,The Umbrella Academy: Season 3,,,tt1312171
2022-06-26,TV (English),2,Stranger Things,Stranger Things 4,,,tt4574334
2022-06-26,TV (English),3,Stranger Things,Stranger Things 3,,,tt4574334
2022-06-26,TV (English),4,Stranger Things,Stranger Things 2,,,tt4574334
2022-06-26,TV (English),5,Peaky Blinders,Peaky Blinders: Season 6,,,tt2442560
2022-06-26,TV (English),6,Stranger Things,,,,tt4574334
2022-06-26,TV (English),7,The Umbrella Academy,The Umbrella Academy: Season 1,,,tt1312171
2022-06-26,TV (English),8,You Don't Know Me,You Don't Know Me: Season 1,,,tt12005828
2022-06-26,TV (English),9,First Kill,First Kill: Season 1,,,tt13315156
2022-06-26,TV (English),10,Man Vs Bee,Man Vs Bee: Season 1,,,tt13640670
2022-06-26,TV (Non-English),1,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,,,tt13696452
2022-06-26,TV (Non-English),2,Intimacy,Intimacy: Season 1,,,tt14463542
2022-06-26,TV (Non-English),3,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",,,tt0233127
2022-06-26,TV (Non-English),5,Café con aroma de mujer,Café con aroma de mujer: Season 1,,,tt14471346
2022-06-26,TV (Non-English),6,The War Next-door,The War Next-door: Season 2,,,tt14821886
2022-06-26,TV (Non-English),7,She,She: Season 2,,,tt11905720
2022-06-26,TV (Non-English),8,Our Blues,Our Blues: Season 1,,,tt19115260
2022-06-26,TV (Non-English),9,SPRIGGAN,SPRIGGAN: Season 1,,,tt10011306
2022-06-26,TV (Non-English),10,Maldivas,Maldivas: Season 1,,,tt13561292
2022-06-19,Films (English),1,Hustle,,,,tt8009428
2022-06-19,Films (English),2,Spiderhead,,,,tt9783600
2022-06-19,Films (English),3,Chickenhare and the Hamster of Darkness,,,,tt12532368
2022-06-19,Films (English),4,Halftime,,,,tt19637852
2022-06-19,Films (English),5,Interceptor,,,,tt14174940
2022-06-19,Films (English),6,Collision,,,,tt1680123
2022-06-19,Films (English),7,Trees of Peace,,,,tt11316680
2022-06-19,Films (English),8,Sonic the Hedgehog,,,,tt3794354
2022-06-19,Films (English),9,A Perfect Pairing,,,,tt15215512
2022-06-19,Films (English),10,Senior Year,,,,tt5315212
2022-06-19,Films (Non-English),1,The Wrath of God,,,,tt15189534
2022-06-19,Films (Non-English),2,Centauro,,,,tt13479592
2022-06-19,Films (Non-English),3,Heart Parade,,,,tt20597408
2022-06-19,Films (Non-English),4,CBI 5: The Brain,,,,tt7311164
