tconst	averageRating	numVotes
tt6068424	7.3	7
tt6069162	4.5	1905
tt6069332	9.1	12
tt6069732	6.5	60
tt6069962	7.9	14
tt6070304	8.1	25
tt6071636	8.8	25
tt6072388	6.7	33
tt6072400	5.0	22
tt6072500	8.0	7
tt6072688	10.0	10
tt6073544	6.5	16
tt6073772	4.5	14
tt6075886	6.2	190
tt6075900	6.0	14
tt6076192	7.8	6
tt6076706	7.4	11
tt6076810	7.9	490
tt6076890	9.8	6
tt6076940	6.3	13
tt6077020	9.1	17
tt6077118	9.1	16
tt6077140	9.2	16
tt6077238	7.3	910
tt6077258	8.3	428
tt6078260	7.4	11
tt6078532	6.2	2143
tt6078858	3.0	6
tt6078886	8.6	41
tt6079516	6.8	75090
tt6079604	8.6	512
tt6080198	8.0	43
tt6080206	7.7	14
tt6080822	7.1	148
tt6081346	7.2	147
tt6081632	5.7	1526
tt6081928	6.6	253
tt6082116	7.5	50
tt6082556	6.5	86
tt6082590	8.7	181
tt6082756	8.2	4733
tt6082798	6.8	18
tt6082846	8.4	26
tt6083178	8.7	45
tt6083182	8.7	42
tt6083192	8.8	43
tt6083196	8.9	42
tt6083250	9.2	57
tt6084030	7.0	100
tt6084484	6.4	6
tt6084772	6.2	20
tt6084914	6.7	78
tt6085308	5.7	777
tt6085482	6.7	655
tt6085616	6.6	57
tt6085872	6.1	1546
tt6085890	6.4	5
tt6086192	7.3	84
tt6086242	9.8	7
tt6086876	4.8	74
tt6088026	7.8	25
tt6088298	6.4	12
tt6088602	8.1	978
tt6088736	8.0	15
tt6088872	9.5	6
tt6088980	7.8	17
tt6089206	8.0	65
tt6089516	7.6	12
tt6089644	7.5	59
tt6090268	6.5	514
tt6090588	6.2	203
tt6090838	8.8	13
tt6091596	7.8	1112
tt6092606	3.1	57
tt6092898	7.3	29
tt6093000	8.6	1309
tt6093162	8.4	109
tt6093172	7.5	27
tt6094092	6.9	18
tt6094944	6.8	374
tt6095002	7.8	1654
tt6095440	8.7	160
tt6095472	6.4	41471
tt6095698	9.7	71
tt6095728	7.7	22
tt6095754	5.3	7
tt6095768	7.8	23
tt6095884	8.5	15
tt6096134	7.9	184
tt6096190	5.2	334
tt6096334	6.8	12
tt6096414	6.0	59
tt6096894	5.8	64
tt6097498	4.8	8
tt6097892	9.0	12
tt6098052	6.6	5
tt6098130	8.6	3774
tt6098188	7.0	13
tt6100100	6.8	6
tt6100300	5.1	22
tt6100382	6.0	104
tt6100388	7.1	593
tt6100724	6.3	25
tt6100910	8.5	38
tt6101016	8.3	61
tt6101072	6.8	6
tt6101264	9.7	8
tt6101760	8.5	23
tt6101820	6.9	16378
tt6101824	7.9	461
tt6102008	8.2	6
tt6102176	8.2	33
tt6102976	7.3	33
tt6103904	8.8	34
tt6105098	6.8	289982
tt6105406	7.4	699
tt6105456	6.1	38
tt6105774	3.3	1863
tt6106412	7.4	131
tt6106982	6.6	18
tt6107516	6.8	480
tt6107548	6.5	43405
tt6107666	5.1	115
tt6108178	6.6	39761
tt6108332	8.9	35
tt6108346	5.0	5
tt6108706	7.1	57
tt6108724	7.6	382
tt6109546	3.6	3261
tt6110486	9.6	8
tt6110518	8.3	145
tt6110648	6.6	21458
tt6111130	7.2	40534
tt6111144	6.5	155
tt6111634	7.5	82
tt6111780	8.4	13
tt6111782	8.7	12
tt6111850	8.2	8
tt6112220	9.4	110
tt6112556	8.2	12368
tt6113488	6.4	11668
tt6113694	9.1	12
tt6114682	9.4	10
tt6114888	7.7	2960
tt6115034	8.9	3554
tt6116060	7.8	25963
tt6116608	7.1	92
tt6116614	7.6	90
tt6117124	6.1	70
tt6117454	4.7	10
tt6117824	5.2	703
tt6118134	5.4	47
tt6119090	7.5	41
tt6119370	8.0	25
tt6122342	7.5	41
tt6122698	7.7	9
tt6123444	8.3	1166
tt6124796	7.1	24
tt6124812	6.1	23
tt6124832	6.7	23
tt6124854	7.2	26
tt6124886	7.0	28
tt6125750	7.6	24
tt6126162	7.6	109
tt6126686	6.9	20
tt6127008	6.9	11
tt6127136	6.5	14
tt6127226	7.9	47
tt6127426	7.9	11
tt6127464	9.3	7
tt6127998	7.0	18
tt6128180	5.8	11
tt6128300	7.2	26817
tt6128408	6.4	37
tt6128476	8.9	11
tt6128614	8.3	12
tt6128620	8.1	14
tt6129190	6.6	9
tt6130050	8.0	25
tt6130166	5.6	524
tt6130682	6.8	7
tt6130902	6.6	6484
tt6131414	6.3	1016
tt6131518	8.7	8
tt6132862	8.0	8
tt6133130	7.0	30237
tt6133444	6.7	3534
tt6133466	5.2	77728
tt6133804	8.4	16
tt6133922	7.3	303
tt6134006	3.4	25
tt6134214	5.6	79
tt6134316	8.0	8
tt6134682	7.4	21
tt6134900	6.9	54
tt6135412	4.7	25
tt6135682	6.2	3923
tt6135828	7.3	47
tt6135848	7.3	8
tt6136134	8.0	23
tt6136142	4.6	12
tt6136430	6.3	194
tt6136488	3.7	14
tt6136696	8.5	2419
tt6136718	7.6	1562
tt6137954	9.2	6
tt6138688	5.2	1705
tt6139358	6.0	11
tt6139454	7.5	156
tt6139576	6.9	30
tt6139732	6.9	312428
tt6140144	7.4	59
tt6140148	4.7	608
tt6140348	5.9	35
tt6140792	8.0	26
tt6141522	7.6	929
tt6141548	7.7	47
tt6141556	7.8	41
tt6141564	8.4	52
tt6141692	8.3	970
tt6141880	7.5	112
tt6142034	6.6	9
tt6142158	9.0	12
tt6142602	6.2	24
tt6142666	8.9	3172
tt6142878	7.2	75
tt6142992	7.3	19
tt6143194	7.0	7
tt6143796	7.8	25889
tt6144056	5.3	17
tt6144092	7.1	332
tt6144116	6.8	3866
tt6144204	7.5	16
tt6144544	7.7	12
tt6144902	7.2	10
tt6144964	5.7	12
tt6146586	7.4	475322
tt6146946	8.0	6
tt6146996	8.1	18
tt6147222	7.1	16
tt6147416	6.6	28
tt6147512	6.5	765
tt6147768	6.7	308
tt6147954	5.8	455
tt6148012	8.7	8
tt6148132	8.1	9
tt6148156	8.2	55069
tt6148376	2.8	7491
tt6148804	5.7	27
tt6149154	6.0	16264
tt6149228	8.3	114
tt6149648	7.0	38
tt6149830	6.4	14
tt6149902	7.8	20
tt6150238	6.3	520
tt6150344	6.7	16
tt6150520	6.7	16
tt6150820	8.4	751
tt6150826	6.2	51
tt6151126	5.0	691
tt6151404	7.8	304
tt6151526	7.1	5342
tt6153020	6.8	20
tt6153502	7.9	33
tt6154272	5.9	75
tt6154366	7.4	8
tt6154546	6.5	12
tt6154868	7.2	6
tt6155134	8.1	11
tt6155194	5.2	2860
tt6155708	8.6	40
tt6155922	4.5	1482
tt6155954	7.6	640
tt6156498	5.6	67
tt6156584	6.9	74033
tt6157024	8.8	13
tt6157190	8.4	6651
tt6157584	7.2	96
tt6157752	5.6	8
tt6157812	6.4	24
tt6158546	6.8	122
tt6158548	7.1	114
tt6158552	7.2	121
tt6158788	9.7	65
tt6158794	8.5	1689
tt6159532	8.2	13
tt6159540	7.7	233
tt6159620	7.8	6
tt6160448	5.7	47443
tt6162830	7.3	30
tt6162892	5.3	613
tt6163142	5.7	568
tt6163150	5.2	316
tt6163250	7.3	206
tt6164342	4.1	270
tt6164918	6.3	7
tt6165650	3.2	547
tt6165674	8.4	942
tt6165704	8.7	1021
tt6165944	7.6	39
tt6166120	7.5	18
tt6166392	6.9	190595
tt6166702	8.4	1062
tt6167706	8.3	30
tt6168110	7.5	17
tt6168298	7.7	3073
tt6168324	9.0	38
tt6168914	5.7	413
tt6168974	5.9	20
tt6170484	5.4	2334
tt6170936	5.3	9
tt6170954	6.2	8384
tt6171896	8.5	37
tt6173168	8.6	1320
tt6173576	9.0	15
tt6173644	6.1	1043
tt6173990	7.3	15460
tt6174330	7.9	30
tt6175078	6.9	3552
tt6175402	8.8	112
tt6175486	3.8	2719
tt6175710	6.8	358
tt6175760	6.9	1076
tt6176078	6.1	521
tt6176140	7.9	28
tt6176812	6.2	830
tt6176928	6.0	1445
tt6178628	6.6	661
tt6178894	4.1	96
tt6179100	7.3	151
tt6179334	8.2	183
tt6179698	7.6	53
tt6179746	5.4	5444
tt6180144	7.0	45
tt6181644	7.6	138
tt6182546	9.1	14
tt6182828	6.4	491
tt6182898	9.6	42
tt6182908	6.6	45316
tt6183104	5.2	458
tt6183482	8.4	6
tt6183834	6.5	3336
tt6184158	7.8	44
tt6184774	6.6	213
tt6184866	6.8	27
tt6185432	8.0	36
tt6185612	7.4	45
tt6185654	6.8	147
tt6185714	9.0	7
tt6186406	7.2	892
tt6186718	7.2	16
tt6186924	8.4	9
tt6188694	8.0	56
tt6189022	6.4	121795
tt6189646	7.4	7
tt6190644	7.0	1050
tt6192466	8.0	14
tt6192814	8.4	7
tt6192942	7.6	20
tt6193166	8.4	822
tt6193210	8.3	16
tt6193378	6.9	15
tt6193412	8.2	90
tt6193424	6.6	6725
tt6194530	6.6	3611
tt6194538	4.8	523
tt6194578	8.8	66
tt6194862	6.9	14
tt6194912	7.9	7
tt6195442	7.5	201
tt6196936	6.0	8810
tt6197646	8.5	8
tt6198638	6.8	13752
tt6198994	7.6	21
tt6199060	7.5	8
tt6199322	5.5	12
tt6199840	7.2	26
tt6199974	7.8	228
tt6200818	7.2	43
tt6201368	7.0	106
tt6202134	8.0	179
tt6203462	10.0	8
tt6205652	7.4	17
tt6205668	7.5	17
tt6205872	6.0	23275
tt6206168	5.7	7
tt6206564	7.5	14877
tt6207096	7.5	542
tt6207878	7.2	7449
tt6208780	7.7	23
tt6208782	8.2	20
tt6210560	6.4	12
tt6210762	6.7	19
tt6210996	5.2	13135
tt6211980	7.2	9
tt6212300	9.2	9
tt6212478	7.0	52392
tt6212650	7.3	135
tt6212802	7.4	9
tt6212854	7.6	3057
tt6212936	8.8	23
tt6212990	6.8	761
tt6213362	6.7	2748
tt6213548	7.8	20
tt6213758	5.7	410
tt6213952	6.1	889
tt6214734	6.5	748
tt6214842	8.7	30
tt6215368	6.0	738
tt6215710	4.4	10
tt6217608	7.4	21917
tt6217748	5.0	527
tt6217804	4.1	5787
tt6217816	4.2	117
tt6217870	8.8	7
tt6218032	8.4	2233
tt6218168	7.6	95
tt6219030	9.0	1599
tt6219038	8.5	1437
tt6219314	6.1	2602
tt6220006	8.1	22
tt6220692	7.6	64
tt6220938	8.8	9
tt6221254	6.2	200
tt6221900	7.4	7
tt6222118	4.7	9090
tt6222202	4.9	62
tt6222558	7.6	10
tt6223404	6.5	14
tt6223566	8.3	15
tt6224028	8.2	15
tt6224500	7.4	157
tt6224658	7.5	194
tt6224692	9.2	3208
tt6225148	5.5	17
tt6225304	7.4	39
tt6225520	7.0	21997
tt6225540	7.8	476
tt6225842	4.3	150
tt6226232	7.7	143773
tt6226462	7.2	5
tt6226710	7.9	772
tt6226896	8.3	21
tt6227012	8.4	20
tt6227188	7.9	261
tt6227580	5.8	26
tt6227890	8.4	9896
tt6227892	8.5	9688
tt6228388	7.0	337
tt6228398	7.8	338
tt6228658	6.9	114
tt6228850	7.4	63
tt6229120	8.0	10
tt6229786	6.6	2278
tt6229978	6.0	7
tt6230528	8.4	13
tt6231034	6.8	27
tt6231392	4.8	80
tt6232560	5.2	721
tt6233798	8.3	21
tt6233802	6.6	14
tt6233972	7.9	66
tt6233976	7.9	49
tt6234162	8.2	110
tt6235004	8.7	22
tt6235006	6.5	14
tt6235024	9.3	16
tt6235062	8.6	17
tt6235122	7.3	4967
tt6237114	7.0	174
tt6238896	7.8	3296
tt6239182	8.0	37
tt6241338	7.8	2309
tt6241390	5.1	251
tt6243332	7.4	154
tt6244938	5.2	81
tt6244944	8.7	29
tt6245182	7.1	14
tt6245482	8.3	7
tt6245536	5.7	27
tt6245938	7.0	66
tt6246092	7.5	132
tt6246156	8.4	5
tt6246322	6.0	81062
tt6246442	7.0	108
tt6246500	6.8	882
tt6247064	6.7	44
tt6247936	6.4	2187
tt6248734	6.6	21
tt6249866	7.0	129
tt6250750	8.4	27
tt6250930	7.6	37
tt6251106	8.0	11
tt6251390	5.5	1153
tt6251542	7.0	6
tt6253546	5.2	696
tt6253814	6.3	25
tt6254190	9.3	28
tt6254232	8.8	5
tt6254280	6.1	21
tt6255268	3.0	14
tt6255724	8.0	40
tt6256056	5.2	241
tt6256484	8.3	12603
tt6256914	8.7	6
tt6256978	6.5	2642
tt6257634	6.4	8
tt6257658	7.5	533
tt6257822	6.3	105
tt6258050	7.4	1969
tt6258220	5.5	32
tt6258270	7.8	6
tt6258820	8.1	11
tt6259380	6.1	57521
tt6259574	7.7	8
tt6259960	6.7	98
tt6260596	8.5	28
tt6261048	6.8	1055
tt6261134	9.8	30
tt6262514	9.8	9
tt6263002	7.5	1428
tt6263222	8.1	23135
tt6263490	4.3	2742
tt6263728	5.7	170
tt6263828	7.0	500
tt6263850	7.5	555316
tt6264238	10.0	8
tt6264654	7.1	482670
tt6264884	8.4	28
tt6265828	6.8	85934
tt6266054	7.4	22
tt6266300	7.2	32
tt6266350	9.7	14
tt6266538	7.2	173676
tt6267600	5.9	968
tt6267732	7.8	9047
tt6267820	5.5	192
tt6268376	8.6	23
tt6268850	2.7	152
tt6268924	5.5	36
tt6269368	6.5	40407
tt6269884	5.1	24
tt6270490	7.4	57
tt6270494	7.6	16
tt6270640	5.1	4142
tt6271614	5.5	40
tt6271726	6.8	24
tt6272348	9.0	24
tt6272828	5.6	4580
tt6273022	5.8	138
tt6273430	8.3	48
tt6273736	7.2	2556
tt6273928	4.7	8
tt6273992	7.2	12
tt6275142	9.1	12
tt6275154	7.0	3296
tt6276004	4.9	9
tt6276816	9.0	25
tt6277440	6.1	14697
tt6277462	5.6	115355
tt6277760	6.2	146
tt6277764	7.5	12
tt6278240	7.6	18
tt6278694	4.9	37
tt6279570	9.0	8
tt6280350	7.7	272
tt6281238	7.4	2146
tt6281242	5.6	2144
tt6281994	6.4	17
tt6282594	7.8	36
tt6282840	8.4	189
tt6283032	5.5	7
tt6283180	8.2	30
tt6283238	8.1	205
tt6284094	5.3	11
tt6284106	7.2	43
tt6284564	4.2	2359
tt6285304	8.4	18
tt6285562	6.8	65
tt6286254	7.7	21
tt6286416	8.3	54
tt6286498	7.0	35
tt6286640	8.4	13
tt6286662	4.2	204
tt6286686	6.9	20
tt6286816	8.7	271
tt6287398	7.8	1923
tt6287492	6.3	37
tt6287726	3.6	16
tt6287788	7.1	17
tt6288124	6.8	33004
tt6288250	6.8	10797
tt6288650	5.5	1038
tt6289118	7.9	7
tt6289774	8.6	11
tt6289940	9.1	12
tt6290176	8.3	110
tt6290798	6.2	13000
tt6291304	8.1	156
tt6291352	7.8	140
tt6292216	6.4	6
tt6292554	6.9	209
tt6292852	6.7	105453
tt6292924	4.8	16
tt6294822	7.2	171083
tt6296976	7.1	303
tt6297624	8.8	865
tt6297690	7.7	8
tt6299354	8.6	49
tt6299520	6.2	16
tt6299592	4.4	220
tt6301712	5.3	1493
tt6303652	7.3	19
tt6303866	6.4	17886
tt6303898	5.8	14
tt6304046	6.9	39371
tt6304076	7.4	21
tt6304162	7.6	37353
tt6304194	5.8	759
tt6304282	7.0	51
tt6304622	5.7	34
tt6304710	6.0	64
tt6304968	7.0	2290
tt6305280	8.3	25
tt6305398	8.4	9
tt6305624	9.4	3064
tt6305892	5.5	61
tt6306064	6.6	65647
tt6311614	8.1	49
tt6311660	7.4	92
tt6311916	6.8	58
tt6312146	7.2	21
tt6313232	7.9	408
tt6313896	5.9	75
tt6314294	6.8	135
tt6314736	5.4	12
tt6315232	8.8	6782
tt6315234	8.8	6301
tt6315516	7.0	16
tt6315640	8.2	112968
tt6315884	7.4	27
tt6316094	8.0	11
tt6316170	8.3	295
tt6316466	4.3	1807
tt6316658	8.2	10
tt6317656	6.8	13506
tt6317962	5.6	4384
tt6318164	8.0	873
tt6318398	8.1	9
tt6318408	8.7	21
tt6318438	8.0	9
tt6319182	6.8	457
tt6319396	6.4	30
tt6319404	6.0	56
tt6319470	8.6	10
tt6319964	5.6	18
tt6320628	7.3	629653
tt6322922	6.6	8578
tt6322946	8.6	9
tt6323420	8.0	56
tt6324278	7.0	46521
tt6324518	6.7	41
tt6325404	8.0	39
tt6327410	7.6	5
tt6327630	7.6	442
tt6328106	9.5	11
tt6328114	9.3	96
tt6328794	8.2	7
tt6330052	6.0	2613
tt6330120	8.2	29
tt6331244	7.2	6
tt6331976	7.6	21
tt6332614	8.2	16
tt6333056	7.4	4374
tt6333058	6.8	1260
tt6333066	7.4	796
tt6333078	7.1	294
tt6333080	7.8	1172
tt6333086	6.6	2750
tt6334354	7.2	454158
tt6334796	5.7	8
tt6334814	5.0	7
tt6335394	9.0	10
tt6335734	7.5	7228
tt6335822	6.8	26
tt6336356	6.8	19083
tt6337114	7.8	10177
tt6337816	6.3	1737
tt6337878	7.5	354
tt6337930	8.1	23
tt6337982	7.2	7
tt6338094	7.2	91
tt6338108	7.9	95
tt6338498	6.7	23420
tt6338544	8.1	29
tt6340090	6.7	525
tt6340414	7.6	52
tt6340430	7.7	54
tt6340480	6.0	8
tt6340668	6.6	12
tt6342316	5.0	441
tt6342440	6.9	1185
tt6342474	6.3	34125
tt6343058	6.8	3541
tt6343314	7.1	168650
tt6344220	6.1	20
tt6344458	5.2	10
tt6344626	7.7	23
tt6344650	8.8	82
tt6346612	8.6	12
tt6347308	7.1	53
tt6347976	5.2	9
tt6348100	9.1	10
tt6348138	6.7	30596
tt6348208	4.5	28
tt6348842	9.2	15
tt6348864	8.9	16
tt6348888	9.4	15
tt6349016	9.5	15
tt6349072	9.5	14
tt6349076	9.0	14
tt6349084	9.4	15
tt6349090	8.5	18
tt6349098	8.6	17
tt6349302	5.6	7859
tt6350834	5.2	32
tt6351142	7.3	60
tt6351272	9.3	1366
tt6351458	6.0	57
tt6351698	8.6	651
tt6352548	5.4	1851
tt6352592	7.0	11
tt6352860	7.6	34
tt6353018	8.7	17
tt6353022	9.0	13
tt6353064	9.3	15
tt6353072	8.8	16
tt6353130	7.8	21
tt6353152	9.3	13
tt6353170	8.1	151
tt6353182	9.2	15
tt6353838	8.1	32
tt6353886	4.7	11
tt6353902	8.1	30
tt6354638	5.5	116
tt6354904	5.9	9
tt6355620	8.8	1342
tt6355804	8.3	6
tt6356086	8.2	4202
tt6356220	7.1	522
tt6357232	6.6	45
tt6357824	8.0	5
tt6359016	7.6	7
tt6359096	7.8	76
tt6359618	8.0	8
tt6359622	7.8	9
tt6359956	5.6	62185
tt6360248	8.0	12
tt6360332	4.2	1914
tt6360834	8.1	1666
tt6362254	8.4	54
tt6362922	7.0	6
tt6363772	8.0	199
tt6363774	7.7	187
tt6364828	8.1	431
tt6364972	7.6	279
tt6365000	7.8	357
tt6365084	8.0	435
tt6365128	7.6	596
tt6365250	7.6	18
tt6366902	8.0	523
tt6367558	6.2	14689
tt6367856	6.3	12
tt6367940	6.3	1248
tt6369516	7.4	12
tt6370334	8.0	29
tt6371104	7.7	375
tt6371746	7.0	27
tt6371840	8.1	373
tt6372386	6.6	6
tt6373600	6.3	361
tt6374034	4.7	10
tt6374342	8.6	5687
tt6374506	9.2	27
tt6374794	6.7	50
tt6374824	8.2	14
tt6375092	7.5	92
tt6375094	7.0	97
tt6375096	7.1	89
tt6375288	8.0	5
tt6378430	8.1	634
tt6378508	7.6	810
tt6378710	6.3	23846
tt6379040	7.6	138
tt6379294	3.8	7
tt6379402	8.2	8
tt6379436	8.5	8
tt6379466	7.5	8
tt6379474	7.7	7
tt6380104	6.4	53
tt6380692	9.3	11
tt6381772	7.6	155
tt6382272	7.2	9
tt6382952	7.9	235
tt6382964	8.0	208
tt6383452	7.0	173
tt6383726	4.2	83
tt6384894	8.4	11
tt6386522	5.7	7
tt6386748	7.5	13854
tt6387232	6.4	4203
tt6388074	5.6	692
tt6390258	8.7	12
tt6390444	7.2	9
tt6390600	6.6	408
tt6390668	7.7	10689
tt6391984	7.3	1854
tt6392012	7.4	19
tt6392138	7.7	48
tt6393680	6.3	7
tt6394076	7.7	231
tt6394270	6.8	135237
tt6396378	4.1	271
tt6396716	7.9	19
tt6397518	6.8	20
tt6397570	7.5	14
tt6397960	8.7	6
tt6398184	7.4	70638
tt6398496	6.0	740
tt6398666	5.7	1258
tt6399400	6.6	95
tt6400608	8.5	324
tt6400726	6.4	84
tt6402018	6.6	48
tt6402468	6.1	59993
tt6403116	8.1	37
tt6404056	8.2	10
tt6405916	8.5	368
tt6406662	6.6	135
tt6407942	5.7	95
tt6408444	6.9	128
tt6409946	6.5	10
tt6410198	7.2	564
tt6410998	8.7	49
tt6411322	7.4	287
tt6412864	6.8	5345
tt6413084	7.8	8
tt6413094	7.2	1010
tt6413302	7.7	170
tt6413514	3.9	16
tt6413616	8.0	292
tt6414796	8.6	41
tt6415658	7.3	209
tt6416450	8.2	11
tt6416520	7.5	108
tt6416750	8.3	8
tt6417466	7.8	5274
tt6417582	7.6	45
tt6417762	7.1	47
tt6417772	4.8	42
tt6418312	6.8	7
tt6418316	8.5	24
tt6418340	8.8	12
tt6418404	6.8	6
tt6418778	6.1	7453
tt6418874	6.1	13
tt6418918	6.2	4443
tt6419524	6.5	74
tt6420820	7.3	11
tt6421110	5.1	11474
tt6421118	4.2	705
tt6423052	6.6	108
tt6423066	5.6	10
tt6423186	7.5	10
tt6423340	6.9	10
tt6423364	7.5	11004
tt6423608	5.0	105
tt6423776	6.0	8344
tt6423844	8.8	16
tt6424964	7.0	629
tt6425124	6.0	8
tt6425166	7.7	95
tt6425296	7.8	7
tt6426124	8.1	974
tt6426140	7.3	2099
tt6426176	6.1	110
tt6426714	7.1	742
tt6427394	7.8	529
tt6427854	2.1	542
tt6428676	5.9	13584
tt6429214	8.0	6
tt6429592	8.2	6
tt6431250	7.5	1663
tt6431312	8.3	106
tt6431324	7.0	588
tt6433008	7.9	25
tt6433880	6.1	17476
tt6434368	5.3	310
tt6435258	7.4	863
tt6435474	6.5	74
tt6435746	7.0	7
tt6436666	4.1	112
tt6437032	9.9	18
tt6437864	9.0	26
tt6439020	6.4	23860
tt6439506	5.9	236
tt6439602	8.1	457
tt6439732	1.5	18
tt6439792	4.3	1110
tt6439850	8.3	2528
tt6439856	8.3	2717
tt6439882	8.7	2636
tt6439914	9.1	1992
tt6440740	7.5	13
tt6441864	7.2	18
tt6442348	7.9	135
tt6442452	6.6	74
tt6443294	6.6	3945
tt6443346	6.1	301370
tt6443990	6.9	53
tt6444314	6.9	251
tt6444392	7.8	8
tt6444400	8.6	19
tt6444784	9.0	269
tt6444838	6.5	2385
tt6445396	5.5	1288
tt6445490	7.4	2104
tt6446822	5.3	12
tt6447270	8.4	40
tt6447400	4.7	29
tt6447730	5.9	16
tt6447804	4.7	8
tt6449204	2.6	13
tt6449832	5.4	57
tt6450186	7.3	20174
tt6450742	6.9	8
tt6450804	6.2	210706
tt6450816	8.0	7
tt6451304	6.5	2381
tt6452332	6.8	2957
tt6452574	7.6	66975
tt6455162	5.7	36013
tt6456222	5.6	1573
tt6457614	6.0	27
tt6458422	6.5	40
tt6458492	5.5	8
tt6459980	5.8	26
tt6460784	8.1	16
tt6461236	7.3	2134
tt6461346	8.4	11904
tt6461514	6.4	1757
tt6461726	7.4	21662
tt6461812	7.4	10565
tt6461824	7.1	10711
tt6461916	5.9	54
tt6461996	8.3	22
tt6462506	6.9	2711
tt6462594	8.0	436
tt6462676	7.6	5
tt6463468	5.8	34
tt6464540	7.5	1816
tt6464608	7.7	775
tt6465728	8.6	168
tt6465858	9.4	14
tt6466164	7.4	29
tt6466172	7.0	34
tt6466208	8.2	23003
tt6466464	5.5	2049
tt6466972	5.8	1806
tt6467128	8.4	5
tt6467266	7.3	99904
tt6468322	8.2	598152
tt6469104	7.8	119
tt6470396	6.1	4465
tt6470478	8.0	128377
tt6470494	8.2	12
tt6470762	5.9	2182
tt6471264	5.4	8629
tt6472860	3.3	253
tt6472976	7.2	95713
tt6473952	4.8	47
tt6474096	8.6	11
tt6474378	7.7	67129
tt6474504	6.3	89
tt6475526	8.1	7
tt6475714	5.2	74415
tt6476140	5.4	49003
tt6477566	8.6	393
tt6477626	7.5	147
tt6478724	8.0	66
tt6478730	8.0	47
tt6480368	8.0	7
tt6481376	6.9	21
tt6481922	7.4	549
tt6483364	6.1	10319
tt6483832	7.8	43189
tt6483836	7.1	2063
tt6484504	8.3	24
tt6484772	6.5	181
tt6484954	6.4	288
tt6485776	5.9	1124
tt6486820	7.0	75
tt6487692	7.4	36
tt6488566	8.3	9
tt6489138	7.4	158
tt6489154	8.2	192
tt6489156	7.5	144
tt6489158	7.5	171
tt6489170	8.1	175
tt6489820	6.6	15
tt6490588	6.8	48
tt6491178	6.9	61497
tt6492966	8.1	10
tt6493286	7.7	7887
tt6493666	7.6	2460
tt6493682	7.1	2415
tt6493756	8.0	400
tt6494130	6.6	66
tt6494344	4.7	945
tt6494418	4.3	18471
tt6495056	6.6	45842
tt6495094	5.3	1561
tt6495202	7.0	5
tt6495388	6.5	691
tt6495510	5.5	27
tt6495770	5.2	12666
tt6497406	6.9	18
tt6497782	7.4	15
tt6497808	7.0	14
tt6498910	6.5	88
tt6499752	7.5	231465
tt6501192	6.3	75
tt6502130	6.6	10
tt6502484	8.6	1481
tt6502506	8.2	1253
tt6503420	8.6	169
tt6503544	6.5	17
tt6504024	6.3	89
tt6505130	7.5	18
tt6505496	9.2	24
tt6506264	5.4	14137
tt6507148	7.3	294
tt6507264	5.9	22
tt6507368	6.4	16
tt6507724	7.2	155
tt6508128	8.4	22
tt6508918	6.4	143
tt6509432	7.1	287
tt6510332	7.7	8863
tt6510684	6.7	124
tt6511932	5.5	26449
tt6511936	6.8	99
tt6512428	6.0	1506
tt6512828	9.7	44
tt6512986	7.6	86
tt6513120	7.0	92759
tt6513310	7.4	6
tt6513406	5.9	2160
tt6513408	7.6	11
tt6513656	3.9	37990
tt6513832	6.2	59
tt6515910	6.6	5552
tt6515932	8.6	19
tt6516190	4.3	8
tt6516314	5.5	9155
tt6516360	7.5	14
tt6517252	6.5	15
tt6518820	7.0	7
tt6518822	6.8	6
tt6518826	6.3	6
tt6518828	6.5	6
tt6518832	6.8	6
tt6519024	8.6	7
tt6520280	8.0	316
tt6520774	6.3	34
tt6521194	6.5	1076
tt6521876	5.6	30356
tt6521916	7.8	8
tt6522070	5.4	21
tt6522580	8.2	8568
tt6523010	7.5	291
tt6523102	7.5	823
tt6523526	4.1	914
tt6523720	6.2	16321
tt6523904	5.9	38
tt6524350	7.8	97586
tt6524570	6.8	24
tt6525746	8.9	71
tt6527272	7.5	1857
tt6527302	8.6	167
tt6527426	5.2	33221
tt6527586	6.4	3171
tt6528212	8.0	2703
tt6528290	4.4	17933
tt6528680	8.4	5
tt6528822	8.7	2202
tt6528824	8.2	1455
tt6529092	9.8	23
tt6529772	5.6	581
tt6531458	5.0	12
tt6531918	9.4	1097
tt6532374	6.4	4636
tt6532954	7.4	638
tt6533240	6.0	31504
tt6533324	7.4	489
tt6535868	7.2	80
tt6536668	5.1	212
tt6536772	6.0	458
tt6537014	7.0	253
tt6537078	7.2	11
tt6538052	7.1	12
tt6538062	5.2	25
tt6538170	8.6	5
tt6538468	8.7	28
tt6538730	8.1	28
tt6539072	7.0	38
tt6539420	6.3	846
tt6539992	6.5	4031
tt6540622	7.0	45
tt6541490	8.4	9
tt6541746	7.0	9
tt6541984	7.3	9
tt6542612	7.4	5009
tt6543124	8.0	128
tt6543614	7.6	8
tt6544914	5.6	5
tt6545080	7.6	6
tt6545270	8.1	9
tt6546276	6.4	36
tt6546808	7.3	130
tt6546828	7.5	28
tt6547170	4.3	8564
tt6548100	5.9	55
tt6548126	7.5	14
tt6548966	6.9	2821
tt6549234	7.3	572
tt6550464	7.7	106
tt6552878	8.6	5039
tt6552938	7.4	70
tt6553962	3.6	10
tt6554090	8.6	17
tt6556528	6.9	10
